"id_user","count","category","class"
"30,833",48,top_5,you
"30,840",2,top_5_10,you
"30,850",471,top_5,you
"30,855",2,top_10_15,you
"30,856",16,top_5_10,you
"30,863",8,top_5,you
"30,864",3,top_10_15,you
"30,905",4,top_5_10,you
"30,917","1,187",top_5,you
"30,923",4,top_10_15,you
"30,924",16,top_10_15,you
"30,942",2,top_10_15,you
"30,966",1,top_5_10,you
"30,976",4,top_10_15,you
"30,982",1,top_5_10,you
"30,988",12,top_5,you
"30,995",3,top_10_15,you
"31,004",33,top_5,you
"31,007",59,top_5,you
"31,012",7,top_5_10,you
"31,020",9,top_5,you
"31,021",1,top_5_10,you
"31,024",46,top_5,you
"31,034",1,top_5,you
"31,035",1,top_5_10,you
"31,037",3,top_10_15,you
"31,046",22,top_5,you
"31,047",20,top_5_10,you
"31,067",2,top_10_15,you
"31,076",22,top_5_10,you
"31,088",12,top_5_10,you
"31,091",8,top_5_10,you
"31,100",1,top_10_15,you
"31,105",82,top_5,you
"31,111",5,top_5_10,you
"31,113",4,top_10_15,you
"31,117",4,top_5_10,you
"31,120",1,top_10_15,you
"31,121",98,top_5,you
"31,130",172,top_5,you
"31,141",24,top_5,you
"31,142",2,top_5_10,you
"31,155",3,top_10_15,you
"31,161",45,top_5,you
"31,170",1,top_10_15,you
"31,178",139,top_5,you
"31,179",21,top_5,you
"31,183",6,top_5_10,you
"31,186",9,top_5_10,you
"31,197",16,top_5,you
"31,207",3,top_5_10,you
"31,208",6,top_10_15,you
"31,213",619,top_5,you
"31,221",16,top_5_10,you
"31,223",1,top_5_10,you
"31,226",3,top_10_15,you
"31,230",120,top_5,you
"31,238",184,top_5,you
"31,252",1,top_5_10,you
"31,272",40,top_5,you
"31,273",15,top_5,you
"31,285",14,top_5,you
"31,294",1,top_10_15,you
"31,309",2,top_5_10,you
"31,311",15,top_5,you
"31,317",260,top_5,you
"31,330",1,top_10_15,you
"31,333",3,top_10_15,you
"31,341",1,top_10_15,you
"31,342",12,top_10_15,you
"31,350",4,top_10_15,you
"31,356",3,top_10_15,you
"31,362",5,top_5_10,you
"31,374",2,top_10_15,you
"31,401",1,top_5_10,you
"31,413",8,top_5_10,you
"31,417",95,top_5,you
"31,423",1,top_5_10,you
"31,430",2,top_5_10,you
"31,436",5,top_5,you
"31,451",12,top_10_15,you
"31,456",1,top_10_15,you
"31,457",36,top_5,you
"31,469",9,top_5,you
"31,471",3,top_10_15,you
"31,472",2,top_5_10,you
"31,495",1,top_5_10,you
"31,521",31,top_5,you
"31,528","2,085",top_5,you
"31,544",3,top_10_15,you
"31,557",4,top_5_10,you
"31,571",481,top_5,you
"31,592",527,top_5,you
"31,612",122,top_5,you
"31,614",5,top_10_15,you
"31,618",8,top_5_10,you
"31,637",13,top_10_15,you
"31,656",1,top_10_15,you
"31,676",5,top_5_10,you
"31,682",15,top_5_10,you
"31,685",3,top_5_10,you
"31,686",4,top_10_15,you
"31,692",4,top_10_15,you
"31,693",6,top_10_15,you
"31,701",2,top_5_10,you
"31,704",9,top_5_10,you
"31,735",1,top_5_10,you
"31,746",52,top_5,you
"31,759",7,top_10_15,you
"31,790",3,top_10_15,you
"31,795",42,top_5,you
"31,796",4,top_5_10,you
"31,797",30,top_5,you
"31,798",19,top_10_15,you
"31,801",20,top_5,you
"31,803",7,top_5_10,you
"31,804",1,top_10_15,you
"31,810",23,top_5_10,you
"31,821",2,top_10_15,you
"31,822",1,top_5_10,you
"31,824",2,top_10_15,you
"31,832",12,top_10_15,you
"31,836",14,top_5,you
"31,839",30,top_5_10,you
"31,847",31,top_5,you
"31,854",57,top_5,you
"31,857",1,top_10_15,you
"31,873",11,top_5_10,you
"31,882",2,top_10_15,you
"31,893",4,top_5_10,you
"31,900",3,top_10_15,you
"31,901",2,top_5_10,you
"31,908",4,top_10_15,you
"31,911",27,top_5,you
"31,925",5,top_5_10,you
"31,928",109,top_5,you
"31,948",13,top_5_10,you
"31,977",41,top_5_10,you
"31,995",1,top_5_10,you
"31,996",7,top_5_10,you
"32,008",8,top_5,you
"32,009",5,top_5_10,you
"32,010",8,top_5_10,you
"32,015",28,top_5,you
"32,023",1,top_5_10,you
"32,037",18,top_5_10,you
"32,052",16,top_5,you
"32,060",48,top_5,you
"32,062",3,top_5_10,you
"32,073",664,top_5,you
"32,078",1,top_10_15,you
"32,080",4,top_5_10,you
"32,082","4,309",top_5,you
"32,101",24,top_5,you
"32,112",14,top_5,you
"32,115",13,top_5_10,you
"32,142",115,top_5,you
"32,143","1,035",top_5,you
"32,147",1,top_10_15,you
"32,148",4,top_5_10,you
"32,151",19,top_5_10,you
"32,179",63,top_5,you
"32,189",64,top_5,you
"32,192",8,top_5_10,you
"32,198",866,top_5,you
"32,200",16,top_5_10,you
"32,212",11,top_5_10,you
"32,222",2,top_5_10,you
"32,240",12,top_5,you
"32,257",626,top_5,you
"32,267",663,top_5,you
"32,270",5,top_10_15,you
"32,274",18,top_5_10,you
"32,276",15,top_5,you
"32,303",6,top_10_15,you
"32,309",60,top_5,you
"32,314",2,top_10_15,you
"32,320",47,top_5,you
"32,323",2,top_10_15,you
"32,328",4,top_5_10,you
"32,343",1,top_10_15,you
"32,350",1,top_5_10,you
"32,351",2,top_10_15,you
"32,353",4,top_5_10,you
"32,368",82,top_5,you
"32,371",9,top_5_10,you
"32,385",25,top_5,you
"32,400",136,top_5,you
"32,416",2,top_10_15,you
"32,417",69,top_5,you
"32,424",13,top_10_15,you
"32,427",24,top_5,you
"32,443",11,top_5,you
"32,444",4,top_10_15,you
"32,447",4,top_5_10,you
"32,452",4,top_5,you
"32,457",1,top_5,you
"32,465",4,top_5_10,you
"32,469",23,top_5,you
"32,477",1,top_5_10,you
"32,478",89,top_5,you
"32,487",1,top_5_10,you
"32,491",10,top_5_10,you
"32,502",155,top_5,you
"32,522",1,top_10_15,you
"32,534",3,top_5,you
"32,537",1,top_5_10,you
"32,562",172,top_5,you
"32,567",209,top_5,you
"32,568",2,top_5_10,you
"32,594",463,top_5,you
"32,606",29,top_5,you
"32,614",114,top_5,you
"32,621",8,top_5,you
"32,627",16,top_5,you
"32,631",9,top_5_10,you
"32,643",963,top_5,you
"32,648",34,top_5,you
"32,673",1,top_5_10,you
"32,680",650,top_5,you
"32,681",1,top_5_10,you
"32,686",12,top_10_15,you
"32,707",23,top_5_10,you
"32,714",3,top_5_10,you
"32,724",15,top_5,you
"32,747",1,top_10_15,you
"32,750",6,top_5_10,you
"32,755",4,top_10_15,you
"32,759",8,top_5,you
"32,770",1,top_5_10,you
"32,782",2,top_5_10,you
"32,796",7,top_5_10,you
"32,805",10,top_10_15,you
"32,842",96,top_5,you
"32,852",18,top_5_10,you
"32,858",1,top_10_15,you
"32,869",23,top_5,you
"32,876",100,top_5,you
"32,883",175,top_5,you
"32,894",10,top_5_10,you
"32,902",34,top_5,you
"32,928",3,top_5_10,you
"32,930",58,top_5,you
"32,931",51,top_5_10,you
"32,932",4,top_5_10,you
"32,933",1,top_5_10,you
"32,942",22,top_5,you
"32,943",6,top_5_10,you
"32,949",7,top_5_10,you
"32,951",6,top_5_10,you
"32,962",10,top_5_10,you
"32,980",6,top_5_10,you
"33,001",6,top_5,you
"33,028",8,top_5,you
"33,029",1,top_5_10,you
"33,040",4,top_5_10,you
"33,042",10,top_5_10,you
"33,059",4,top_5,you
"33,066",14,top_5_10,you
"33,067",167,top_5,you
"33,077",6,top_10_15,you
"33,089",1,top_5_10,you
"33,091",337,top_5,you
"33,092",54,top_5,you
"33,104",72,top_5,you
"33,107",3,top_5_10,you
"33,111",15,top_5_10,you
"33,113",8,top_5,you
"33,115",22,top_5,you
"33,118",3,top_10_15,you
"33,125",111,top_5,you
"33,127",1,top_10_15,you
"33,140",3,top_5_10,you
"33,145",54,top_5,you
"33,151",2,top_5_10,you
"33,153",10,top_5_10,you
"33,154",6,top_5,you
"33,157",6,top_10_15,you
"33,159",1,top_10_15,you
"33,166",254,top_5,you
"33,168",2,top_10_15,you
"33,184",4,top_5_10,you
"33,191",27,top_5,you
"33,197",26,top_5_10,you
"33,217",14,top_10_15,you
"33,269",15,top_10_15,you
"33,278",58,top_5_10,you
"33,286",9,top_10_15,you
"33,288",1,top_5_10,you
"33,299",14,top_5,you
"33,304",21,top_10_15,you
"33,311","1,636",top_5,you
"33,313",87,top_5,you
"33,314",6,top_10_15,you
"33,316",8,top_10_15,you
"33,317",11,top_10_15,you
"33,332","3,593",top_5,you
"33,352",582,top_5,you
"33,364",5,top_5_10,you
"33,374",3,top_5,you
"33,395",5,top_10_15,you
"33,418",5,top_5_10,you
"33,422",273,top_5,you
"33,425",2,top_10_15,you
"33,429",7,top_5_10,you
"33,431",1,top_10_15,you
"33,448",4,top_5_10,you
"33,450",17,top_5_10,you
"33,469",13,top_5_10,you
"33,470",30,top_5,you
"33,477",6,top_10_15,you
"33,478",80,top_5,you
"33,479",6,top_10_15,you
"33,486",6,top_5_10,you
"33,498",4,top_10_15,you
"33,501",3,top_5_10,you
"33,508",26,top_5,you
"33,511",32,top_5_10,you
"33,512",14,top_5,you
"33,515",2,top_5,you
"33,530",19,top_5,you
"33,534",9,top_5,you
"33,542",1,top_5,you
"33,546",11,top_5_10,you
"33,565",61,top_5,you
"33,576",2,top_10_15,you
"33,583",249,top_5,you
"33,587",17,top_5_10,you
"33,592",3,top_5_10,you
"33,593",3,top_5_10,you
"33,614",11,top_5_10,you
"33,617",82,top_5,you
"33,623",1,top_5,you
"33,638",6,top_5,you
"33,645",43,top_5,you
"33,673",2,top_5_10,you
"33,678",1,top_10_15,you
"33,684",1,top_10_15,you
"33,689",3,top_10_15,you
"33,690",200,top_5,you
"33,693",3,top_5_10,you
"33,696",131,top_5,you
"33,704",1,top_5_10,you
"33,712",4,top_5_10,you
"33,720",525,top_5,you
"33,725",25,top_5,you
"33,728",452,top_5,you
"33,729",1,top_5_10,you
"33,753",5,top_5,you
"33,788",2,top_10_15,you
"33,790",31,top_5,you
"33,820",24,top_5_10,you
"33,834",315,top_5,you
"33,838",1,top_10_15,you
"33,839",24,top_5,you
"33,852",16,top_5,you
"33,861",5,top_10_15,you
"33,871",2,top_10_15,you
"33,872",64,top_5,you
"33,875",7,top_5_10,you
"33,896",131,top_5,you
"33,899",3,top_10_15,you
"33,927",219,top_5,you
"33,935",29,top_5,you
"33,937",2,top_10_15,you
"33,945",9,top_5_10,you
"33,983",3,top_5_10,you
"33,987",10,top_5_10,you
"33,996",3,top_5,you
"34,003",4,top_5,you
"34,032",10,top_5,you
"34,041",6,top_10_15,you
"34,049",7,top_5_10,you
"34,054",13,top_5_10,you
"34,085",45,top_5,you
"34,087",16,top_5,you
"34,104",1,top_5_10,you
"34,115",44,top_5_10,you
"34,132",3,top_5,you
"34,134",2,top_5_10,you
"34,152",5,top_5_10,you
"34,193",1,top_10_15,you
"34,203",2,top_5_10,you
"34,243",5,top_5,you
"34,252",37,top_5,you
"34,274",21,top_5,you
"34,293",26,top_5,you
"34,318",92,top_5,you
"34,338",44,top_10_15,you
"34,341",42,top_5,you
"34,345",3,top_5,you
"34,367",14,top_5_10,you
"34,381",148,top_5,you
"34,384",13,top_5_10,you
"34,445",26,top_5,you
"34,465","1,204",top_5,you
"34,467",17,top_5_10,you
"34,474",46,top_5,you
"34,475",5,top_5,you
"34,480",8,top_10_15,you
"34,530",90,top_5,you
"34,542",23,top_10_15,you
"34,569",35,top_5,you
"34,574",3,top_5_10,you
"34,579",126,top_5,you
"34,603",31,top_5,you
"34,606",2,top_10_15,you
"34,618",8,top_5_10,you
"34,625","1,084",top_5,you
"34,628",2,top_5_10,you
"34,631",1,top_10_15,you
"34,649",2,top_5,you
"34,675",104,top_5,you
"34,676",12,top_5,you
"34,682",7,top_5_10,you
"34,699",4,top_5_10,you
"34,710",7,top_5_10,you
"34,713",49,top_5,you
"34,730",2,top_5_10,you
"34,736",2,top_5_10,you
"34,738",1,top_5_10,you
"34,741",18,top_5_10,you
"34,756",805,top_5,you
"34,763",10,top_5_10,you
"34,778",2,top_10_15,you
"34,786",2,top_5_10,you
"34,800",3,top_10_15,you
"34,846",1,top_10_15,you
"34,886",8,top_10_15,you
"34,887",12,top_5_10,you
"34,908",24,top_5,you
"34,921",5,top_5,you
"34,933",364,top_5,you
"34,937",14,top_5_10,you
"34,941",1,top_5,you
"34,942",18,top_5,you
"34,958",472,top_5,you
"34,986",75,top_5,you
"34,990",126,top_5,you
"34,992",370,top_5,you
"35,011",65,top_5,you
"35,017",1,top_5_10,you
"35,022",1,top_5,you
"35,078",2,top_10_15,you
"35,104",28,top_5,you
"35,125",1,top_5_10,you
"35,131",1,top_10_15,you
"35,155",8,top_5,you
"35,161",43,top_5,you
"35,193",44,top_5,you
"35,199",7,top_10_15,you
"35,204",2,top_5_10,you
"35,214",12,top_10_15,you
"35,222",4,top_10_15,you
"35,246",10,top_5_10,you
"35,258",3,top_10_15,you
"35,280",87,top_5,you
"35,324",3,top_5_10,you
"35,327",2,top_10_15,you
"35,334",10,top_5_10,you
"35,342",9,top_5_10,you
"35,358",1,top_5_10,you
"35,363",1,top_5_10,you
"35,386",6,top_5_10,you
"35,388",7,top_5_10,you
"35,391","1,473",top_5,you
"35,397",2,top_5_10,you
"35,414",2,top_10_15,you
"35,416",106,top_5,you
"35,417",103,top_5,you
"35,429",84,top_5,you
"35,450",2,top_5_10,you
"35,457",7,top_5_10,you
"35,463",4,top_5_10,you
"35,481",1,top_5_10,you
"35,482",5,top_5,you
"35,483",21,top_5,you
"35,501",1,top_10_15,you
"35,512",26,top_5,you
"35,517",55,top_5,you
"35,529",185,top_5,you
"35,531",38,top_5,you
"35,539",5,top_5_10,you
"35,540",3,top_5_10,you
"35,552",4,top_5_10,you
"35,562",7,top_10_15,you
"35,569",18,top_5,you
"35,575",1,top_5_10,you
"35,588",18,top_10_15,you
"35,590",1,top_5_10,you
"35,597",1,top_10_15,you
"35,600",1,top_10_15,you
"35,610",4,top_5,you
"35,611",1,top_5_10,you
"35,614",20,top_10_15,you
"35,631",1,top_10_15,you
"35,663",4,top_5_10,you
"35,666",286,top_5,you
"35,678",2,top_10_15,you
"35,695",12,top_5_10,you
"35,703",6,top_5_10,you
"35,710",1,top_10_15,you
"35,726",8,top_5,you
"35,757",7,top_10_15,you
"35,781",24,top_5,you
"35,784",2,top_10_15,you
"35,846",6,top_10_15,you
"35,854",30,top_5,you
"35,884",7,top_5,you
"35,895",2,top_10_15,you
"35,896",10,top_10_15,you
"35,901",15,top_5,you
"35,904",3,top_10_15,you
"35,905",6,top_5_10,you
"35,911",3,top_10_15,you
"35,913",42,top_5,you
"35,929",7,top_5,you
"35,958",15,top_5_10,you
"35,970",10,top_10_15,you
"35,971",10,top_5,you
"35,976",34,top_5,you
"35,981",100,top_5,you
"35,985",14,top_5,you
"35,992",6,top_10_15,you
"35,998",32,top_5_10,you
"36,018",4,top_5,you
"36,019",12,top_10_15,you
"36,026",3,top_5_10,you
"36,027",5,top_5,you
"36,032",12,top_5_10,you
"36,034",4,top_5_10,you
"36,040",30,top_5_10,you
"36,044",15,top_5,you
"36,052",4,top_10_15,you
"36,060",689,top_5,you
"36,082",14,top_5,you
"36,088",175,top_5,you
"36,106",13,top_5,you
"36,111",3,top_10_15,you
"36,124",31,top_5_10,you
"36,137",20,top_5,you
"36,149",450,top_5,you
"36,150",8,top_10_15,you
"36,160",2,top_5_10,you
"36,162",4,top_10_15,you
"36,170",3,top_10_15,you
"36,195",4,top_10_15,you
"36,214",3,top_5_10,you
"36,220",14,top_5,you
"36,251",1,top_10_15,you
"36,260",444,top_5,you
"36,263",1,top_10_15,you
"36,264",12,top_5_10,you
"36,270",4,top_10_15,you
"36,273",115,top_5,you
"36,275",4,top_5,you
"36,280",9,top_10_15,you
"36,298",68,top_5,you
"36,315",1,top_5_10,you
"36,325",3,top_5,you
"36,334",6,top_5_10,you
"36,343",6,top_5_10,you
"36,352",2,top_10_15,you
"36,357",7,top_5_10,you
"36,381",12,top_5,you
"36,385",1,top_5_10,you
"36,390",89,top_5,you
"36,404",2,top_5,you
"36,466",13,top_5_10,you
"36,476",3,top_5,you
"36,486",9,top_5_10,you
"36,489",15,top_5,you
"36,497",10,top_5,you
"36,522",4,top_10_15,you
"36,523",5,top_5_10,you
"36,541",46,top_5,you
"36,547",1,top_5_10,you
"36,554",30,top_5,you
"36,563",10,top_5_10,you
"36,601",24,top_5,you
"36,613",7,top_10_15,you
"36,614",4,top_5,you
"36,632",5,top_10_15,you
"36,633",2,top_5_10,you
"36,636",11,top_5,you
"36,638",1,top_5_10,you
"36,663",1,top_10_15,you
"36,668",2,top_5_10,you
"36,671",2,top_10_15,you
"36,674",1,top_10_15,you
"36,675",4,top_10_15,you
"36,687",80,top_5,you
"36,707",2,top_5_10,you
"36,711",33,top_5,you
"36,723",9,top_5,you
"36,724",395,top_5,you
"36,729",7,top_5,you
"36,734",8,top_10_15,you
"36,740",102,top_5,you
"36,743",1,top_10_15,you
"36,750",14,top_5,you
"36,752",12,top_5,you
"36,769",9,top_5_10,you
"36,778",2,top_5_10,you
"36,812",11,top_5,you
"36,818",5,top_5_10,you
"36,819",7,top_5,you
"36,848",2,top_5_10,you
"36,873",32,top_5_10,you
"36,915",7,top_5_10,you
"36,936",165,top_5,you
"36,987",6,top_5,you
"36,993",3,top_5,you
"36,996",5,top_5,you
"37,060",9,top_10_15,you
"37,070",25,top_10_15,you
"37,102",3,top_5_10,you
"37,108",12,top_10_15,you
"37,114",366,top_5,you
"37,122",34,top_5,you
"37,135",5,top_10_15,you
"37,140",55,top_5,you
"37,163","3,613",top_5,you
"37,165",81,top_5,you
"37,166",1,top_5_10,you
"37,184",13,top_10_15,you
"37,194",190,top_5,you
"37,206",36,top_5,you
"37,210",25,top_5_10,you
"37,211",5,top_10_15,you
"37,219",3,top_5_10,you
"37,240",15,top_5,you
"37,241",8,top_5,you
