"id_user","count","category","class"
"13,059",1,top_10_15,you
"13,104",5,top_5_10,you
"13,129",41,top_5,you
"13,163",186,top_5,you
"13,175",33,top_10_15,you
"13,184",4,top_5_10,you
"13,208",184,top_5,you
"13,212",11,top_10_15,you
"13,230",1,top_5_10,you
"13,259",11,top_5_10,you
"13,270",24,top_5,you
"13,273",12,top_5_10,you
"13,276",2,top_10_15,you
"13,277",4,top_5_10,you
"13,299","1,889",top_5,you
"13,303",1,top_5_10,you
"13,345",20,top_5,you
"13,352",2,top_5_10,you
"13,353",5,top_10_15,you
"13,379",41,top_5,you
"13,386",5,top_5_10,you
"13,404",24,top_5_10,you
"13,424",42,top_5,you
"13,438",18,top_10_15,you
"13,446",1,top_5_10,you
"13,456",2,top_5_10,you
"13,490",2,top_5_10,you
"13,497",93,top_5,you
"13,507",9,top_5_10,you
"13,537",2,top_5,you
"13,546",7,top_5_10,you
"13,575",82,top_5,you
"13,581",5,top_10_15,you
"13,583",3,top_10_15,you
"13,654",142,top_5,you
"13,675",4,top_5_10,you
"13,693",328,top_5,you
"13,721",44,top_5_10,you
"13,746",3,top_10_15,you
"13,750",22,top_5_10,you
"13,759",17,top_5_10,you
"13,766",3,top_5_10,you
"13,774",1,top_5_10,you
"13,778",4,top_5_10,you
"13,813",3,top_5_10,you
"13,815",7,top_5_10,you
"13,825",5,top_5_10,you
"13,828",5,top_5_10,you
"13,834",9,top_5_10,you
"13,835",43,top_5,you
"13,851",25,top_5,you
"13,855",33,top_5,you
"13,868",1,top_5_10,you
"13,887",2,top_10_15,you
"13,905",2,top_5_10,you
"13,922",226,top_5,you
"13,991",26,top_5,you
"14,001",164,top_5,you
"14,025",1,top_10_15,you
"14,034",703,top_5,you
"14,054",23,top_5_10,you
"14,057",146,top_5,you
"14,070",240,top_5,you
"14,083",4,top_5,you
"14,130",5,top_5_10,you
"14,172",3,top_10_15,you
"14,192",1,top_5_10,you
"14,193",13,top_10_15,you
"14,197",62,top_5,you
"14,208",4,top_10_15,you
"14,213",27,top_5_10,you
"14,214",24,top_5_10,you
"14,220",7,top_5_10,you
"14,254",6,top_5_10,you
"14,286",15,top_5,you
"14,310",31,top_10_15,you
"14,327",15,top_5,you
"14,328",11,top_5_10,you
"14,331",6,top_5,you
"14,374",1,top_5_10,you
"14,377",7,top_5_10,you
"14,386",85,top_5,you
"14,403",27,top_5_10,you
"14,405",115,top_5,you
"14,448",12,top_5,you
"14,451",5,top_10_15,you
"14,464",7,top_10_15,you
"14,472",5,top_10_15,you
"14,488",6,top_10_15,you
"14,523",2,top_5_10,you
"14,529",179,top_5,you
"14,530",8,top_5_10,you
"14,533",11,top_5_10,you
"14,575",4,top_5_10,you
"14,576",396,top_5,you
"14,577",19,top_5,you
"14,591",4,top_10_15,you
"14,594",13,top_10_15,you
"14,604",122,top_5,you
"14,628",25,top_10_15,you
"14,640",177,top_5,you
"14,641",7,top_5,you
"14,646",14,top_5,you
"14,668",1,top_5_10,you
"14,687",6,top_5,you
"14,689",16,top_10_15,you
"14,696",1,top_5_10,you
"14,717",343,top_5,you
"14,720",1,top_10_15,you
"14,730",9,top_5_10,you
"14,739",22,top_10_15,you
"14,777",54,top_5,you
"14,785",304,top_5,you
"14,791",4,top_5_10,you
"14,805",31,top_5,you
"14,807",52,top_5,you
"14,852",28,top_5,you
"14,860",9,top_5,you
"14,879",668,top_5,you
"14,897",56,top_5_10,you
"14,950",18,top_5_10,you
"14,960",27,top_5,you
"14,971",2,top_10_15,you
"14,986",10,top_5_10,you
"14,995",2,top_5_10,you
"15,005",3,top_5,you
"15,016",3,top_10_15,you
"15,028",33,top_5,you
"15,029",115,top_5,you
"15,061",7,top_10_15,you
"15,107",3,top_10_15,you
"15,120",18,top_5,you
"15,130",51,top_5,you
"15,145",7,top_10_15,you
"15,165",1,top_5_10,you
"15,168",16,top_5_10,you
"15,175",15,top_10_15,you
"15,201",13,top_5_10,you
"15,211",1,top_10_15,you
"15,216",18,top_10_15,you
"15,244",74,top_5,you
"15,254",11,top_10_15,you
"15,290",4,top_5_10,you
"15,305",14,top_10_15,you
"15,312",1,top_10_15,you
"15,319",18,top_5_10,you
"15,338",11,top_10_15,you
"15,341",2,top_10_15,you
"15,361",33,top_10_15,you
"15,408",9,top_5,you
"15,412",3,top_10_15,you
"15,449",411,top_5,you
"15,476",5,top_5_10,you
"15,482",9,top_10_15,you
"15,531",5,top_10_15,you
"15,540",284,top_5,you
"15,547",1,top_10_15,you
"15,569",1,top_5_10,you
"15,582",1,top_5_10,you
"15,586",15,top_5_10,you
"15,596",293,top_5,you
"15,627",2,top_10_15,you
"15,646",82,top_5_10,you
"15,666",7,top_5_10,you
"15,673",1,top_10_15,you
"15,731",116,top_5,you
"15,782",3,top_5_10,you
"15,791",11,top_5_10,you
"15,797",1,top_10_15,you
