"id_user","class","class2","modularity_class","citations","avg_part"
"28,795",top_5,outstanding,44,0,1.3636363636
"28,798",top_5_10,outstanding,44,2,2.3333333333
"28,799",top_5,outstanding,44,0,1.3548387097
"28,800",top_5,outstanding,44,0,1.4545454545
"28,802",top_5,outstanding,44,93,1.8465608466
"28,804",top_5,outstanding,44,0,1.5
"28,805",ordinary,ordinary,9,0,1
"28,806",top_10_15,outstanding,44,1,1
"28,809",top_5,outstanding,44,0,1.4
"28,810",top_5,outstanding,44,24,1.641350211
"28,811",top_5,outstanding,44,0,3.3636363636
"28,812",ordinary,ordinary,44,0,2.5
"28,813",top_5,outstanding,44,6,1.3103448276
"28,817",ordinary,ordinary,56,0,1
"28,818",top_5,outstanding,44,51,1.4216027875
"28,819",ordinary,ordinary,44,0,1
"28,820",top_5,outstanding,44,0,1.4042553191
"28,822",top_5_10,outstanding,44,0,2.3333333333
"28,823",top_5,outstanding,44,0,1.4285714286
"28,824",top_5_10,outstanding,44,0,1
"28,826",ordinary,ordinary,44,0,2
"28,827",top_5,outstanding,44,37,1.301369863
"28,830",top_5_10,outstanding,44,0,2
"28,831",top_5,outstanding,44,0,1.3333333333
"28,833",ordinary,ordinary,44,0,1
"28,835",top_5,outstanding,44,0,2.1428571429
"28,838",top_5,outstanding,44,2,1.4285714286
"28,840",top_5_10,outstanding,44,0,1
"28,841",top_5,outstanding,44,0,1
"28,842",top_10_15,outstanding,46,0,2
"28,845",top_5,outstanding,44,2,1.52
"28,848",top_10_15,outstanding,16,0,1.3333333333
"28,849",top_5,outstanding,44,6,1.2105263158
"28,852",top_5,outstanding,44,0,1.8235294118
"28,853",ordinary,ordinary,9,0,1.2
"28,854",ordinary,ordinary,9,0,1
"28,855",ordinary,ordinary,44,0,1
"28,861",top_5,outstanding,44,75,1.3598014888
"28,862",top_5,outstanding,44,0,1.3333333333
"28,866",top_5,outstanding,44,28,1.5
"28,867",ordinary,ordinary,44,0,1
"28,869",top_5,outstanding,41,81,1.2841880342
"28,870",top_5_10,outstanding,44,0,1
"28,871",top_5,outstanding,44,0,3
"28,872",top_5,outstanding,44,0,1.4551282051
"28,873",top_5,outstanding,44,0,1
"28,875",top_10_15,outstanding,44,0,1
"28,878",top_5,outstanding,44,1,1
"28,879",top_5,outstanding,44,0,2.1428571429
"28,880",top_5_10,outstanding,44,0,1.5
"28,881",ordinary,ordinary,10,0,1
"28,882",top_10_15,outstanding,44,0,1
"28,884",top_5,outstanding,44,0,2.3333333333
"28,889",top_5,outstanding,44,2,2
"28,891",top_10_15,outstanding,44,0,1
"28,892",top_5,outstanding,44,55,1.2409638554
"28,893",top_10_15,outstanding,44,0,1
"28,894",top_5,outstanding,44,0,1.1666666667
"28,897",top_5_10,outstanding,44,0,1
"28,898",top_5_10,outstanding,44,0,2
"28,901",top_5,outstanding,44,0,1.8181818182
"28,902",top_5_10,outstanding,44,0,1.5
"28,905",top_5,outstanding,44,1,1.3333333333
"28,908",top_5,outstanding,44,20,1.8181818182
"28,911",top_5,outstanding,44,0,1.4
"28,912",ordinary,ordinary,45,0,1
"28,915",top_5_10,outstanding,44,2,1.8
"28,917",ordinary,ordinary,44,0,1
"28,920",top_5,outstanding,44,0,1.9722222222
"28,923",top_5_10,outstanding,44,1,1
"28,924",top_5,outstanding,56,21,1.4042553191
"28,926",top_5,outstanding,44,8,1.3230769231
"28,927",ordinary,ordinary,9,0,1
"28,930",top_5_10,outstanding,44,0,1
"28,931",top_5,outstanding,44,8,3.3636363636
"28,932",top_5,outstanding,44,0,1.5625
"28,935",top_5,outstanding,44,0,3.0434782609
"28,938",top_10_15,outstanding,44,0,3
"28,939",top_10_15,outstanding,44,0,1
"28,941",ordinary,ordinary,44,0,2.5
"28,946",top_5,outstanding,44,14,2.0425531915
"28,951",top_5,outstanding,44,0,1.5
"28,953",top_10_15,outstanding,47,0,1.6666666667
"28,954",top_5_10,outstanding,44,1,2
"28,956",top_5_10,outstanding,44,0,2
"28,957",ordinary,ordinary,44,0,1
"28,959",ordinary,ordinary,44,0,1
"28,962",top_5,outstanding,31,0,4
"28,965",ordinary,ordinary,44,0,1
"28,971",top_5,outstanding,31,101,2.3904109589
"28,973",ordinary,ordinary,44,0,1
"28,974",top_5,outstanding,44,0,1.85
"28,979",top_5,outstanding,9,29,1.4565217391
"28,981",top_5_10,outstanding,44,0,1
"28,983",top_10_15,outstanding,44,0,1
"28,984",top_5_10,outstanding,44,0,1.5
"28,995",ordinary,ordinary,44,0,1
"29,001",top_5,outstanding,56,0,1.25
"29,004",ordinary,ordinary,44,0,1
"29,005",top_10_15,outstanding,44,0,2
"29,006",top_5,outstanding,44,0,1.25
"29,007",ordinary,ordinary,44,0,1
"29,010",ordinary,ordinary,44,0,1
"29,013",top_5_10,outstanding,44,0,5
"29,014",top_10_15,outstanding,44,1,1.3333333333
"29,015",ordinary,ordinary,44,0,1
"29,016",ordinary,ordinary,44,0,1
"29,017",ordinary,ordinary,44,0,1
"29,019",ordinary,ordinary,44,0,1
"29,020",ordinary,ordinary,44,0,1
"29,021",ordinary,ordinary,44,0,1
"29,023",ordinary,ordinary,44,0,1
"29,026",top_5,outstanding,44,0,1.2307692308
"29,029",top_5,outstanding,44,0,2
"29,032",top_5_10,outstanding,44,9,1.6086956522
"29,034",top_5_10,outstanding,44,0,1
"29,036",top_5_10,outstanding,44,0,1.75
"29,037",ordinary,ordinary,44,1,2
"29,039",top_5_10,outstanding,44,0,2
"29,040",top_5_10,outstanding,44,0,1
"29,042",top_5_10,outstanding,44,0,1.6666666667
"29,044",top_5,outstanding,44,12,1.3181818182
"29,046",ordinary,ordinary,9,0,1
"29,047",top_5_10,outstanding,44,0,1
"29,050",ordinary,ordinary,44,0,1
"29,051",top_5,outstanding,44,0,1.5
"29,053",top_10_15,outstanding,44,0,3
"29,054",ordinary,ordinary,44,1,4
"29,055",top_5,outstanding,44,0,1.3207729469
"29,057",top_10_15,outstanding,44,0,1
"29,061",top_5,outstanding,44,0,4
"29,063",top_5,outstanding,16,0,1.3617021277
"29,064",ordinary,ordinary,41,0,1
"29,068",top_5_10,outstanding,44,0,3
"29,071",ordinary,ordinary,16,0,2.1428571429
"29,075",top_5_10,outstanding,44,0,1.0714285714
"29,078",top_10_15,outstanding,44,0,2
"29,079",top_10_15,outstanding,44,0,2
"29,080",top_5_10,outstanding,44,1,1
"29,081",top_5_10,outstanding,44,0,1.7142857143
"29,083",top_5,outstanding,44,0,1.7878787879
"29,087",top_10_15,outstanding,44,0,1.1666666667
"29,091",ordinary,ordinary,44,0,1
"29,093",ordinary,ordinary,44,0,1
"29,096",top_5_10,outstanding,44,0,1.5
"29,097",top_5_10,outstanding,44,0,1.6666666667
"29,098",ordinary,ordinary,44,0,1
"29,100",top_5,outstanding,44,0,1.3428571429
"29,101",top_5,outstanding,44,1,1.2857142857
"29,102",top_5_10,outstanding,44,0,1.5
"29,104",top_5,outstanding,44,2,1.1363636364
"29,105",top_5_10,outstanding,44,0,1
"29,108",ordinary,ordinary,44,0,2
"29,110",top_5_10,outstanding,44,2,2
"29,113",ordinary,ordinary,44,0,3
"29,116",top_5_10,outstanding,44,0,1
"29,117",top_10_15,outstanding,44,0,4.5
"29,118",top_5_10,outstanding,44,3,1.4285714286
"29,119",ordinary,ordinary,43,0,2
"29,120",ordinary,ordinary,27,0,3
"29,121",top_5,outstanding,44,0,1.3076923077
"29,122",top_5_10,outstanding,44,1,6.3333333333
"29,123",ordinary,ordinary,9,0,1
"29,124",top_5_10,outstanding,44,0,1.6
"29,127",top_5_10,outstanding,44,7,1.375
"29,128",ordinary,ordinary,44,0,1
"29,130",ordinary,ordinary,44,0,1
"29,131",top_10_15,outstanding,44,0,1
"29,132",top_5,outstanding,44,7,1.6615384615
"29,134",ordinary,ordinary,44,0,1
"29,135",top_5_10,outstanding,44,0,1.2
"29,136",top_5_10,outstanding,44,0,1.7142857143
"29,143",ordinary,ordinary,44,0,1
"29,144",ordinary,ordinary,44,0,1
"29,145",ordinary,ordinary,44,0,4
"29,146",top_5,outstanding,44,1,1.7777777778
"29,147",top_5,outstanding,44,3,1.875
"29,150",top_5_10,outstanding,56,0,2
"29,151",top_5,outstanding,44,0,1.625
"29,152",top_5,outstanding,44,0,1.4545454545
"29,157",top_5,outstanding,44,0,1
"29,159",ordinary,ordinary,44,0,1
"29,161",top_5_10,outstanding,44,0,1.5
"29,162",top_5,outstanding,9,0,1.2602739726
"29,163",ordinary,ordinary,44,0,1
"29,165",ordinary,ordinary,44,0,1
"29,167",top_5,outstanding,44,0,1.75
"29,168",ordinary,ordinary,44,0,2
"29,170",ordinary,ordinary,44,0,1
"29,172",ordinary,ordinary,44,0,1
"29,174",top_5_10,outstanding,44,1,3
"29,175",top_5_10,outstanding,44,0,1.375
"29,176",top_5,outstanding,46,0,1.4233176839
"29,178",ordinary,ordinary,31,0,1
"29,179",ordinary,ordinary,16,0,1.5
"29,180",ordinary,ordinary,27,0,1
"29,181",ordinary,ordinary,44,0,1
"29,188",ordinary,ordinary,46,0,3
"29,189",ordinary,ordinary,44,0,1
"29,196",top_5,outstanding,44,4,1.4571428571
"29,197",top_5_10,outstanding,44,0,2
"29,200",ordinary,ordinary,56,0,2
"29,201",top_5,outstanding,44,0,1.5333333333
"29,203",ordinary,ordinary,44,0,1
"29,206",top_10_15,outstanding,44,0,2
"29,211",ordinary,ordinary,44,0,3
"29,212",top_10_15,outstanding,44,0,2
"29,213",top_10_15,outstanding,41,0,1
"29,214",top_5_10,outstanding,44,0,1.5
"29,218",ordinary,ordinary,44,0,5
"29,219",top_5,outstanding,44,19,1.4918032787
"29,220",top_5_10,outstanding,31,0,1.2
"29,222",ordinary,ordinary,56,0,1
"29,225",top_5,outstanding,44,0,1.6666666667
"29,226",ordinary,ordinary,46,0,1
"29,227",top_10_15,outstanding,47,0,1
"29,228",top_10_15,outstanding,56,0,1.5
"29,229",top_5_10,outstanding,44,0,4
"29,232",ordinary,ordinary,47,0,1.6666666667
"29,234",ordinary,ordinary,47,0,1
"29,235",top_5,outstanding,47,220,1.4740566038
"29,236",ordinary,ordinary,47,0,4
"29,237",top_5,outstanding,44,0,1.8333333333
"29,238",top_5_10,outstanding,44,0,1
"29,239",ordinary,ordinary,44,0,1
"29,240",ordinary,ordinary,56,0,1.2
"29,241",ordinary,ordinary,44,0,1
"29,243",ordinary,ordinary,44,0,1
"29,244",top_5_10,outstanding,44,0,2
"29,246",top_10_15,outstanding,47,0,6
"29,249",ordinary,ordinary,44,0,1
"29,252",top_5,outstanding,44,3,1.6
"29,253",ordinary,ordinary,44,0,2
"29,254",ordinary,ordinary,44,0,1
"29,256",ordinary,ordinary,44,0,1
"29,258",top_10_15,outstanding,47,0,3.5
"29,261",top_5,outstanding,44,0,1.2142857143
"29,262",ordinary,ordinary,44,0,1
"29,263",ordinary,ordinary,47,0,1
"29,265",ordinary,ordinary,44,0,1
"29,266",ordinary,ordinary,44,0,2
"29,267",top_10_15,outstanding,44,1,6
"29,268",top_5_10,outstanding,44,0,1.5
"29,269",top_10_15,outstanding,44,0,1
"29,272",ordinary,ordinary,44,0,1
"29,274",top_10_15,outstanding,44,0,6
"29,275",ordinary,ordinary,47,0,1
"29,278",ordinary,ordinary,44,0,1.5
"29,280",top_5,outstanding,9,7,1.9318181818
"29,281",ordinary,ordinary,44,0,1
"29,284",top_10_15,outstanding,44,0,2
"29,286",top_5,outstanding,44,0,2.6666666667
"29,287",top_5_10,outstanding,44,0,5
"29,288",ordinary,ordinary,44,0,1
"29,290",top_5_10,outstanding,16,0,1.6666666667
"29,295",ordinary,ordinary,44,0,1
"29,296",ordinary,ordinary,56,0,1
"29,299",ordinary,ordinary,44,0,1
"29,300",top_10_15,outstanding,44,0,1
"29,301",ordinary,ordinary,44,0,2
"29,304",top_10_15,outstanding,44,0,2
"29,305",ordinary,ordinary,47,0,1
"29,309",top_10_15,outstanding,44,0,1.5
"29,312",top_10_15,outstanding,44,0,2
"29,314",ordinary,ordinary,44,0,1
"29,315",top_5,outstanding,44,0,1.4545454545
"29,316",ordinary,ordinary,44,0,1
"29,318",ordinary,ordinary,44,0,3
"29,319",top_5,outstanding,44,0,2.25
"29,321",ordinary,ordinary,9,0,1
"29,322",top_5_10,outstanding,44,0,1
"29,323",top_10_15,outstanding,44,0,2
"29,325",ordinary,ordinary,44,0,1
"29,326",ordinary,ordinary,47,0,1
"29,327",top_5,outstanding,44,0,2.1666666667
"29,328",ordinary,ordinary,44,2,2.75
"29,329",ordinary,ordinary,44,0,2
"29,331",ordinary,ordinary,44,1,1
"29,332",ordinary,ordinary,56,0,2
"29,333",ordinary,ordinary,44,0,2
"29,334",top_5,outstanding,44,0,1.1739130435
"29,337",ordinary,ordinary,44,0,1
"29,339",top_10_15,outstanding,44,0,1
"29,341",top_10_15,outstanding,44,2,3
"29,342",top_5_10,outstanding,44,0,1
"29,344",ordinary,ordinary,44,0,1.5
"29,347",top_5,outstanding,9,12,1.2558139535
"29,349",ordinary,ordinary,44,0,1
"29,350",top_10_15,outstanding,56,0,1.75
"29,352",top_10_15,outstanding,44,1,2
"29,354",top_5_10,outstanding,43,0,2
"29,355",top_5_10,outstanding,44,1,1.2857142857
"29,357",ordinary,ordinary,44,0,1.5
"29,358",ordinary,ordinary,56,0,1
"29,359",top_5_10,outstanding,44,0,1.5
"29,365",top_5,outstanding,44,0,1
"29,366",ordinary,ordinary,9,0,1
"29,367",top_5_10,outstanding,44,1,1.3333333333
"29,368",ordinary,ordinary,44,0,1
"29,371",top_5,outstanding,44,0,1
"29,372",ordinary,ordinary,44,0,1
"29,374",top_5_10,outstanding,44,1,1.6
"29,376",top_5,outstanding,44,0,1.125
"29,377",ordinary,ordinary,44,0,1
"29,380",top_10_15,outstanding,44,1,2
"29,381",top_10_15,outstanding,43,0,1
"29,382",top_5_10,outstanding,44,0,1.1
"29,385",top_5,outstanding,56,0,1.7857142857
"29,389",top_5,outstanding,44,0,1.12
"29,390",ordinary,ordinary,44,1,2
"29,391",top_10_15,outstanding,44,0,2
"29,392",ordinary,ordinary,44,0,4
"29,393",top_10_15,outstanding,44,0,1
"29,394",top_10_15,outstanding,44,0,1
"29,395",ordinary,ordinary,44,0,1
"29,397",ordinary,ordinary,41,0,1
"29,398",top_5_10,outstanding,44,0,2
"29,399",top_10_15,outstanding,43,0,2
"29,400",top_10_15,outstanding,44,1,2
"29,402",ordinary,ordinary,44,0,4
"29,403",top_10_15,outstanding,44,0,1
"29,404",ordinary,ordinary,47,1,2
"29,407",top_10_15,outstanding,44,0,1.2857142857
"29,409",top_5_10,outstanding,44,0,1
"29,410",ordinary,ordinary,44,0,1
"29,411",top_5,outstanding,44,4,1.375
"29,415",ordinary,ordinary,44,0,2
"29,417",top_5,outstanding,44,5,1.1333333333
"29,419",top_5_10,outstanding,44,0,1.4
"29,420",ordinary,ordinary,44,0,2
"29,422",ordinary,ordinary,56,0,1
"29,424",top_5,outstanding,44,1,1.7142857143
"29,426",ordinary,ordinary,44,1,2
"29,428",ordinary,ordinary,56,0,1
"29,429",top_10_15,outstanding,44,1,2
"29,431",ordinary,ordinary,44,0,1
"29,432",top_10_15,outstanding,16,0,1
"29,433",top_10_15,outstanding,44,0,1
"29,437",top_10_15,outstanding,44,0,3
"29,438",ordinary,ordinary,48,0,1
"29,439",top_5,outstanding,44,3,1.5714285714
"29,442",top_5,outstanding,44,7,1.2580645161
"29,443",top_10_15,outstanding,44,0,1
"29,444",ordinary,ordinary,44,0,1
"29,445",ordinary,ordinary,44,0,1
"29,446",ordinary,ordinary,44,0,1
"29,448",top_5_10,outstanding,44,0,2
"29,449",top_5_10,outstanding,44,0,2.2
"29,451",ordinary,ordinary,44,0,2
"29,452",top_5_10,outstanding,44,0,1
"29,455",top_10_15,outstanding,44,0,2
"29,457",ordinary,ordinary,27,0,1
"29,458",top_5_10,outstanding,44,0,1.5
"29,459",top_5,outstanding,44,1,1.5555555556
"29,462",top_10_15,outstanding,48,0,1
"29,465",ordinary,ordinary,44,0,1
"29,467",ordinary,ordinary,44,0,1.5
"29,468",top_5,outstanding,44,2,1.4615384615
"29,469",ordinary,ordinary,44,0,1
"29,470",top_5,outstanding,44,0,1.1666666667
"29,472",ordinary,ordinary,44,0,1
"29,473",top_10_15,outstanding,44,0,5
"29,474",ordinary,ordinary,44,0,1
"29,476",ordinary,ordinary,44,1,2
"29,479",ordinary,ordinary,9,0,2
"29,481",ordinary,ordinary,44,0,1
"29,483",top_5_10,outstanding,44,0,1.1428571429
"29,484",ordinary,ordinary,44,1,2.5
"29,486",ordinary,ordinary,41,0,3
"29,487",ordinary,ordinary,41,0,1
"29,489",top_5,outstanding,44,0,1.4736842105
"29,490",top_10_15,outstanding,56,0,1.5
"29,492",ordinary,ordinary,44,0,1
"29,493",top_10_15,outstanding,44,0,1
"29,494",ordinary,ordinary,44,1,2
"29,495",ordinary,ordinary,44,0,1
"29,496",top_5_10,outstanding,44,0,2
"29,497",top_5_10,outstanding,41,0,3
"29,498",top_10_15,outstanding,44,0,1.5
"29,499",top_5_10,outstanding,41,0,3
"29,500",top_5_10,outstanding,44,0,1.5
"29,502",top_5,outstanding,44,1,1.0833333333
"29,505",ordinary,ordinary,44,0,2
"29,506",ordinary,ordinary,44,0,1
"29,507",top_5_10,outstanding,44,0,1
"29,510",top_5,outstanding,44,0,1.4545454545
"29,513",top_5_10,outstanding,44,0,1
"29,514",ordinary,ordinary,44,0,1
"29,515",ordinary,ordinary,41,0,1
"29,516",ordinary,ordinary,44,0,1
"29,518",ordinary,ordinary,44,0,1
"29,521",top_10_15,outstanding,44,0,1
"29,523",ordinary,ordinary,44,0,1
"29,524",ordinary,ordinary,44,0,1
"29,530",ordinary,ordinary,44,0,1
"29,534",top_5_10,outstanding,44,0,1
"29,537",ordinary,ordinary,44,0,1
"29,539",ordinary,ordinary,56,0,1
"29,543",top_10_15,outstanding,41,0,2
"29,546",top_10_15,outstanding,44,0,1
"29,547",ordinary,ordinary,44,0,1
"29,549",top_10_15,outstanding,44,0,1
"29,550",ordinary,ordinary,44,0,1.5
"29,551",ordinary,ordinary,44,0,1
"29,552",top_10_15,outstanding,16,0,2
"29,553",top_5,outstanding,27,0,1.3033707865
"29,554",ordinary,ordinary,44,0,1
"29,557",ordinary,ordinary,44,0,1
"29,559",ordinary,ordinary,44,0,1.25
"29,560",ordinary,ordinary,44,0,1
"29,561",top_5,outstanding,44,0,2.2448979592
"29,562",ordinary,ordinary,44,0,1
"29,563",ordinary,ordinary,44,0,1
"29,567",ordinary,ordinary,9,0,1
"29,569",ordinary,ordinary,44,0,1.5
"29,571",ordinary,ordinary,44,0,1
"29,573",top_5_10,outstanding,44,0,2
"29,576",ordinary,ordinary,44,0,1
"29,577",ordinary,ordinary,44,1,1.5
"29,578",ordinary,ordinary,44,0,2
"29,580",ordinary,ordinary,44,0,2
"29,582",top_5,outstanding,44,0,1.6666666667
"29,583",top_10_15,outstanding,47,0,2.5
"29,585",ordinary,ordinary,44,0,1
"29,587",top_5,outstanding,44,2,1
"29,588",ordinary,ordinary,46,0,1
"29,589",top_10_15,outstanding,44,0,1
"29,594",ordinary,ordinary,47,0,1
"29,596",top_10_15,outstanding,44,0,1
"29,597",top_5_10,outstanding,44,0,1
"29,598",ordinary,ordinary,44,0,2
"29,599",ordinary,ordinary,44,0,2
"29,601",ordinary,ordinary,44,0,1
"29,602",ordinary,ordinary,44,0,4
"29,603",ordinary,ordinary,44,0,1
"29,606",top_5_10,outstanding,16,1,2.5
"29,607",top_10_15,outstanding,44,0,3
"29,609",ordinary,ordinary,44,0,2
"29,610",top_5,outstanding,44,0,1.25
"29,611",ordinary,ordinary,44,0,1
"29,613",ordinary,ordinary,44,0,1
"29,614",top_10_15,outstanding,44,0,1
"29,615",ordinary,ordinary,44,0,1
"29,619",ordinary,ordinary,44,1,1
"29,620",ordinary,ordinary,47,0,1
"29,621",top_5_10,outstanding,44,0,1
"29,626",ordinary,ordinary,44,0,2
"29,628",top_10_15,outstanding,44,0,2
"29,629",ordinary,ordinary,44,0,2
"29,631",top_5,outstanding,44,4,1.3333333333
"29,633",ordinary,ordinary,44,0,2
"29,638",top_5,outstanding,44,0,1.4615384615
"29,640",top_5_10,outstanding,44,0,3
"29,644",top_10_15,outstanding,44,0,1.5
"29,645",ordinary,ordinary,44,0,1
"29,646",ordinary,ordinary,44,0,2
"29,649",top_5_10,outstanding,16,1,2.3333333333
"29,653",ordinary,ordinary,44,0,4
"29,654",ordinary,ordinary,56,0,2
"29,655",ordinary,ordinary,16,1,1
"29,656",ordinary,ordinary,43,2,2
"29,657",ordinary,ordinary,44,1,1
"29,658",ordinary,ordinary,44,0,1
"29,662",ordinary,ordinary,44,0,1
"29,668",top_5_10,outstanding,44,0,4
"29,672",top_5_10,outstanding,44,0,1.3333333333
"29,674",ordinary,ordinary,44,0,1.5
"29,675",ordinary,ordinary,44,0,1
"29,679",top_5,outstanding,44,1,1.2
"29,681",ordinary,ordinary,47,2,2
"29,686",ordinary,ordinary,44,0,1
"29,689",ordinary,ordinary,44,0,1
"29,690",ordinary,ordinary,44,0,2.3333333333
"29,691",ordinary,ordinary,44,0,1
"29,692",top_5,outstanding,44,3,3.0833333333
"29,693",top_10_15,outstanding,44,0,3
"29,696",ordinary,ordinary,44,0,1
"29,697",ordinary,ordinary,56,0,1
"29,698",ordinary,ordinary,44,0,1
"29,700",ordinary,ordinary,44,0,1
"29,701",top_10_15,outstanding,44,0,2.5
"29,702",ordinary,ordinary,56,0,1
"29,703",ordinary,ordinary,44,0,1
"29,705",ordinary,ordinary,44,0,1
"29,706",ordinary,ordinary,44,0,1
"29,707",ordinary,ordinary,44,0,2
"29,708",top_5_10,outstanding,44,0,1.5
"29,712",top_5,outstanding,44,0,1.0666666667
"29,713",ordinary,ordinary,44,0,1
"29,714",ordinary,ordinary,44,0,1
"29,716",top_5_10,outstanding,44,0,1.6842105263
"29,718",top_10_15,outstanding,44,0,4.5
"29,719",ordinary,ordinary,44,0,1
"29,722",top_5_10,outstanding,44,0,3.6666666667
"29,723",top_10_15,outstanding,44,3,3
"29,724",ordinary,ordinary,44,0,1
"29,725",top_5,outstanding,44,0,1
"29,726",ordinary,ordinary,44,0,1
"29,727",top_10_15,outstanding,44,1,2
"29,729",top_5_10,outstanding,44,0,3
"29,735",top_5_10,outstanding,44,0,2
"29,736",ordinary,ordinary,44,0,1.6666666667
"29,738",top_5_10,outstanding,56,0,2
"29,740",top_5,outstanding,44,0,1
"29,741",ordinary,ordinary,44,0,1
"29,744",ordinary,ordinary,44,0,1
"29,748",top_10_15,outstanding,44,0,1
"29,749",ordinary,ordinary,44,0,1
"29,753",ordinary,ordinary,44,0,1
"29,754",top_10_15,outstanding,44,0,1
"29,759",ordinary,ordinary,44,0,2
"29,760",top_5,outstanding,44,0,1.3125
"29,761",ordinary,ordinary,56,0,1
"29,763",top_10_15,outstanding,44,0,1.3333333333
"29,766",ordinary,ordinary,9,0,1
"29,767",ordinary,ordinary,44,0,1
"29,768",ordinary,ordinary,44,0,1
"29,771",top_10_15,outstanding,44,0,1
"29,773",ordinary,ordinary,9,0,1
"29,776",ordinary,ordinary,44,0,1
"29,777",ordinary,ordinary,44,0,1
"29,782",ordinary,ordinary,44,0,1
"29,783",ordinary,ordinary,44,0,1
"29,784",ordinary,ordinary,44,0,1
"29,785",ordinary,ordinary,44,0,2
"29,786",top_10_15,outstanding,44,0,2
"29,789",ordinary,ordinary,44,0,1
"29,791",ordinary,ordinary,56,0,1
"29,792",ordinary,ordinary,44,0,1
"29,793",top_5_10,outstanding,44,0,1
"29,795",ordinary,ordinary,46,0,1
"29,796",ordinary,ordinary,44,0,1
"29,797",ordinary,ordinary,44,0,1
"29,798",ordinary,ordinary,44,0,1.5
"29,801",ordinary,ordinary,44,0,1
"29,804",ordinary,ordinary,44,0,1.2
"29,806",ordinary,ordinary,44,0,1
"29,808",ordinary,ordinary,44,0,1
"29,809",top_5_10,outstanding,31,1,2
"29,810",top_5,outstanding,44,0,1.4444444444
"29,812",top_5_10,outstanding,44,0,1
"29,818",top_5_10,outstanding,47,0,1.5
"29,820",ordinary,ordinary,44,0,4
"29,821",top_5_10,outstanding,16,0,1
"29,822",top_5_10,outstanding,16,0,1
"29,824",top_5,outstanding,44,0,1.0833333333
"29,827",ordinary,ordinary,44,0,1
"29,828",ordinary,ordinary,44,0,1
"29,829",ordinary,ordinary,44,0,1
"29,833",ordinary,ordinary,44,0,1
"29,834",ordinary,ordinary,44,0,1
"29,835",ordinary,ordinary,44,0,1
"29,841",top_10_15,outstanding,44,0,1
"29,845",top_10_15,outstanding,44,0,3
"29,846",ordinary,ordinary,44,0,1
"29,847",top_5_10,outstanding,44,1,2
"29,848",ordinary,ordinary,44,0,2
"29,849",ordinary,ordinary,16,0,1
"29,850",top_5_10,outstanding,41,0,1
"29,851",ordinary,ordinary,44,0,1
"29,852",ordinary,ordinary,44,0,1
"29,853",top_5_10,outstanding,44,0,1
"29,856",top_5_10,outstanding,44,0,1.7142857143
"29,858",ordinary,ordinary,44,0,1
"29,861",ordinary,ordinary,44,0,1
"29,863",top_10_15,outstanding,44,0,1
"29,864",top_5_10,outstanding,44,0,1.6666666667
"29,865",ordinary,ordinary,44,0,1
"29,866",ordinary,ordinary,44,0,2
"29,867",top_5_10,outstanding,44,0,2.6666666667
"29,868",top_5_10,outstanding,44,0,1.6666666667
"29,870",ordinary,ordinary,44,1,1
"29,873",ordinary,ordinary,41,0,1
"29,876",top_5_10,outstanding,43,0,1
"29,878",top_5,outstanding,44,3,2.0714285714
"29,880",top_5_10,outstanding,44,0,1.3333333333
"29,882",ordinary,ordinary,44,0,1
"29,885",top_5_10,outstanding,44,0,1
"29,886",top_10_15,outstanding,44,0,1.5
"29,887",ordinary,ordinary,9,0,2
"29,890",ordinary,ordinary,44,0,1
"29,891",ordinary,ordinary,44,0,1
"29,894",ordinary,ordinary,44,0,1
"29,895",ordinary,ordinary,44,0,2
"29,896",top_10_15,outstanding,44,0,2.5
"29,898",ordinary,ordinary,44,0,1
"29,902",top_5_10,outstanding,44,0,1.3333333333
"29,904",top_5_10,outstanding,16,1,1.4285714286
"29,905",ordinary,ordinary,44,0,1
"29,906",ordinary,ordinary,47,0,2
"29,907",top_10_15,outstanding,44,0,1.25
"29,908",ordinary,ordinary,44,0,1
"29,909",ordinary,ordinary,43,0,1
"29,911",ordinary,ordinary,44,0,3
"29,914",ordinary,ordinary,44,0,1
"29,915",ordinary,ordinary,44,0,1
"29,916",ordinary,ordinary,44,0,1
"29,917",top_10_15,outstanding,44,0,2
"29,918",top_5_10,outstanding,44,0,3
"29,919",ordinary,ordinary,44,0,1
"29,921",top_5,outstanding,43,61,1.5046153846
"29,924",ordinary,ordinary,44,0,1
"29,925",ordinary,ordinary,43,0,1
"29,926",ordinary,ordinary,44,0,1
"29,927",ordinary,ordinary,44,0,2
"29,929",ordinary,ordinary,43,0,2
"29,935",top_10_15,outstanding,44,0,2
"29,936",top_5,outstanding,44,0,1.4893617021
"29,937",ordinary,ordinary,44,0,2
"29,938",ordinary,ordinary,44,0,1
"29,940",top_5_10,outstanding,44,0,5
"29,941",top_10_15,outstanding,30,0,1
"29,942",ordinary,ordinary,47,0,1
"29,944",ordinary,ordinary,44,2,2
"29,945",ordinary,ordinary,43,0,1
"29,946",top_5_10,outstanding,44,0,2
"29,947",ordinary,ordinary,56,0,1.5
"29,948",ordinary,ordinary,31,1,2
"29,950",top_10_15,outstanding,44,0,2
"29,951",ordinary,ordinary,44,0,1
"29,953",ordinary,ordinary,44,1,1
"29,955",ordinary,ordinary,44,0,1
"29,956",top_5,outstanding,44,10,1.4680851064
"29,958",top_5_10,outstanding,44,3,2
"29,959",ordinary,ordinary,44,0,1
