"id","betweenness","closeness","clustering_coefficient","degree","eccentricity","eigenvector","harmonic_closeness","id_community","id_user","indegree","interactions","modularity_class","outdegree","page_rank","strongly_component","weakly_component","id_graph_analysis_context","class","class2"
"238,991","12,549.630437851",0.3098675893,0.2628205121,17,7,0.025986986,0.3261710482,2,"8,657",4,20,25,13,0.000106303,"1,057",0,83,ordinary,ordinary
"237,823",0,0.2841366687,1,6,7,0.0122778729,0.297322515,2,"7,208",3,6,25,3,0.0000736867,"1,057",0,83,ordinary,ordinary
"236,478","7,594.3235177431",0.240970713,0.1444444507,13,7,0.0060216768,0.2486538442,2,"20,416",10,15,0,3,0.0001173777,"1,057",0,83,ordinary,ordinary
"235,533",0,0,0,3,0,0.0008521337,0,2,"17,863",3,3,17,0,0.0000408842,442,0,83,ordinary,ordinary
"242,138",0,0,0,1,0,0.002049172,0,2,"12,842",1,2,25,0,0.0000324887,344,0,83,ordinary,ordinary
"236,019",0,0.2798677885,0.6666666865,6,7,0.0072194194,0.2921505772,2,"19,083",2,6,26,4,0.0000707504,"1,057",0,83,ordinary,ordinary
"235,518",441.6609489338,0.2929667841,0.200000003,8,7,0.0015517837,0.3075032976,2,"17,831",5,11,22,3,0.0000452827,"1,057",0,83,ordinary,ordinary
"235,757",0,0.2663997712,0.6666666865,4,7,0.0002161533,0.2778670592,2,"18,361",1,5,17,3,0.0000219181,"1,517",0,83,ordinary,ordinary
"239,200",0,0.2873088308,0.1000000015,5,7,0,0.3007006408,2,"8,934",0,5,25,5,0.0000219181,"3,169",0,83,ordinary,ordinary
"237,779",76.568956156,0.2589092122,0.200000003,6,7,0.000755872,0.2691151058,2,"7,149",3,6,25,3,0.0000399089,"1,057",0,83,ordinary,ordinary
"243,105",0,0.3076211861,0.8333333135,4,6,0,0.3253792758,2,"14,841",0,4,22,4,0.0000219181,"4,960",0,83,ordinary,ordinary
"243,326",310.4351656248,0.2860389411,0.3666666746,8,7,0.0042652174,0.2987336012,2,"15,298",3,11,0,5,0.0000635821,"1,057",0,83,ordinary,ordinary
"239,188",917.4842165453,0.3171479161,0.3818181753,12,6,0.0163602821,0.3353482213,2,"25,306",2,17,27,10,0.000045293,"1,057",0,83,ordinary,ordinary
"238,283",25.9364062837,0.3038230689,0.1785714328,8,7,0.0003378791,0.3184939211,2,"7,786",1,13,20,7,0.0000247213,"1,057",0,83,ordinary,ordinary
"238,969",5.0232016206,0.2574919827,0.4499999881,6,7,0.0158986634,0.2674949129,2,"25,011",3,6,0,3,0.0000641956,"1,057",0,83,ordinary,ordinary
"235,300",0,0,0,4,0,0.0018505825,0,2,"17,380",4,4,0,0,0.0000386669,648,0,83,ordinary,ordinary
"238,527",0,0,0,1,0,0.0002082939,0,2,"8,104",1,1,25,0,0.0000312336,"2,847",0,83,ordinary,ordinary
"236,273",4.9110172099,0.232791802,0,4,8,0.0018580642,0.2404943403,2,"19,806",3,4,0,1,0.0000367663,"1,057",0,83,ordinary,ordinary
"235,792",0,0.2788219801,1,2,7,0,0.2903770267,2,"18,427",0,2,22,2,0.0000219181,"1,531",0,83,ordinary,ordinary
"242,378",0,0.2920925566,0,1,7,0,0.3064211086,2,"13,328",0,1,17,1,0.0000219181,"4,637",0,83,ordinary,ordinary
"238,804",0,0.2569789253,0,2,7,0,0.2667428285,2,"8,443",0,2,20,2,0.0000219181,"2,966",0,83,ordinary,ordinary
"243,112","8,140.9621164549",0.3336916022,0.3787878752,13,6,0.0017778691,0.3538150455,2,"14,851",2,44,22,11,0.000046798,"1,057",0,83,ordinary,ordinary
"240,892",0,0,0,1,0,0.0159055964,0,2,"11,114",1,1,27,0,0.000045293,744,0,83,ordinary,ordinary
"235,619",215.5785854769,0.2999871167,0.2916666567,10,7,0.0013632432,0.3155055881,2,"18,048",4,12,22,6,0.0000484659,"1,057",0,83,ordinary,ordinary
"240,598","7,916.4032441169",0.3134549371,0.277777791,11,6,0.0011061113,0.3309247727,2,"27,145",3,28,0,8,0.0000338152,"1,057",0,83,ordinary,ordinary
"243,674",0,0.2920925566,0.5,3,7,0.0002161533,0.3064211086,2,"16,086",1,4,17,2,0.0000219181,"5,219",0,83,ordinary,ordinary
"243,763",0,0.316935429,0.75,5,7,0.0002161533,0.3350850559,2,"16,296",1,8,26,4,0.0000219181,"5,262",0,83,ordinary,ordinary
"241,207",0,0.2939914163,0.3333333433,3,7,0,0.3081999223,2,"11,490",0,3,27,3,0.0000219181,"4,113",0,83,ordinary,ordinary
"236,758",0,0.2734530938,0.6666666865,4,7,0.0002161533,0.285198532,2,"21,231",1,4,18,3,0.0000219181,"2,055",0,83,ordinary,ordinary
"240,205",6.7911594847,0.2569475077,0,3,7,0.0002161533,0.2659855917,2,"10,206",1,3,35,2,0.0000292145,"3,661",0,83,ordinary,ordinary
"238,949",0,0.2892449081,0.25,4,7,0,0.3025041403,2,"8,600",0,4,25,4,0.0000219181,"3,041",0,83,ordinary,ordinary
"235,508",0,0.2756376117,0,3,7,0,0.2872497904,2,"17,811",0,3,27,3,0.0000219181,"1,397",0,83,ordinary,ordinary
"243,430",0,0.2836693671,1,4,7,0.0196085731,0.2963843472,2,"15,501",2,4,22,2,0.0001233707,"1,057",0,83,ordinary,ordinary
"238,023",0,0.2593417609,0,2,7,0.0019683364,0.2689494565,2,"7,457",1,2,35,1,0.0000417333,"1,057",0,83,ordinary,ordinary
"239,566",0,0.3016253319,0.6999999881,6,6,0.0002161533,0.3180263346,2,"25,788",1,7,0,5,0.0000219181,"3,348",0,83,ordinary,ordinary
"238,794",0,0.2866285152,0.5,2,7,0,0.2988591057,2,"8,429",0,2,18,2,0.0000219181,"2,957",0,83,ordinary,ordinary
"238,931",0,0.2894246303,0.3333333433,5,7,0.0002161533,0.3022240283,2,"8,579",1,7,20,4,0.0000219181,"3,034",0,83,ordinary,ordinary
"236,007",0,0.2920925566,0,1,7,0,0.3064211086,2,"19,050",0,1,17,1,0.0000219181,"1,656",0,83,ordinary,ordinary
"235,551",0,0.2625232434,0.1666666716,3,7,0,0.2721230798,2,"17,901",0,3,35,3,0.0000219181,"1,411",0,83,ordinary,ordinary
"237,663",0,0.2920664785,0,2,7,0.0150534538,0.3063795413,2,"6,992",1,2,17,1,0.0000538776,"1,057",0,83,ordinary,ordinary
"240,286",0,0.3023104881,0.4166666567,5,7,0.0002161533,0.3180534257,2,"26,705",1,7,0,4,0.0000219181,"3,704",0,83,ordinary,ordinary
"243,153",0,0,0,1,0,0.0002082939,0,2,"14,932",1,1,24,0,0.0000312336,"4,979",0,83,ordinary,ordinary
"240,967",0,0.2792063777,0.25,4,7,0,0.2911774929,2,"27,585",0,5,0,4,0.0000219181,"3,998",0,83,ordinary,ordinary
"239,217",236.1611853163,0.3068458852,0.7638888955,11,7,0.0236668366,0.3229981492,2,"8,951",4,28,25,7,0.0001114492,"1,057",0,83,ordinary,ordinary
"235,751",0,0,0,3,0,0.0012493348,0,2,"18,351",3,3,0,0,0.0000350481,432,0,83,ordinary,ordinary
"236,654","7,704.0001875478",0.2580341312,0,5,7,0.0015556943,0.2679831692,2,"20,952",2,6,0,3,0.0000586263,"1,057",0,83,ordinary,ordinary
"238,250",0,0.2789388586,0.5,3,7,0.0002161533,0.2907731706,2,"24,125",1,3,18,2,0.0000219181,"2,732",0,83,ordinary,ordinary
"239,650",0,0.2917266863,0.5,4,7,0.0002161533,0.3054770083,2,"9,505",1,6,35,3,0.0000219181,"3,386",0,83,ordinary,ordinary
"238,034","1,413.7479980052",0.2791129757,0.1363636404,13,7,0.0114963543,0.2911362312,2,"7,467",9,25,35,4,0.0001664306,"1,057",0,83,ordinary,ordinary
"239,953",25.257819912,0.2621714414,0.3333333433,4,7,0.0004323067,0.2725694657,2,"9,881",2,4,25,2,0.0000256443,"3,168",0,83,ordinary,ordinary
"242,635",60.5238571019,0.2777479573,0.190476194,8,7,0.0029802497,0.2894061168,2,"13,862",3,18,22,5,0.0000654195,"1,057",0,83,ordinary,ordinary
"237,698",0,0.2944188104,0.6666666865,4,6,0.0002161533,0.3088378417,2,"23,422",1,7,0,3,0.0000219181,"2,502",0,83,ordinary,ordinary
"235,670",21.2556522533,0.3099294556,0.5500000119,6,6,0.0044676147,0.3268806814,2,"18,160",1,6,22,5,0.000052001,"1,057",0,83,ordinary,ordinary
"239,007",0,0.3149036837,0.25,5,6,0,0.3315947628,2,"8,679",0,5,25,5,0.0000219181,"3,080",0,83,ordinary,ordinary
"237,981",0,0.2470432246,0,1,7,0,0.2568341205,2,"23,791",0,1,0,1,0.0000219181,"2,607",0,83,ordinary,ordinary
"240,734","7,623.8578116239",0.3027367874,0.4464285672,9,7,0.0037440266,0.3174529894,2,"10,934",2,19,35,7,0.0000456073,"1,057",0,83,ordinary,ordinary
"237,599",0,0.2730843642,0,1,7,0,0.285055409,2,"23,280",0,1,0,1,0.0000219181,"2,466",0,83,ordinary,ordinary
"237,459",756.9420985256,0.3151305995,0.2333333343,7,6,0.0017781582,0.3323527307,2,"23,129",2,11,0,5,0.0000676209,"1,057",0,83,ordinary,ordinary
"239,500",0,0.2822517118,0,2,7,0,0.2938610481,2,"9,319",0,2,26,2,0.0000219181,"3,315",0,83,ordinary,ordinary
"236,572",0,0.2823543675,0.6666666865,4,7,0.0002161533,0.295317324,2,"20,721",1,6,0,3,0.0000219181,"1,952",0,83,ordinary,ordinary
"239,612",0,0.2336242351,0,1,8,0,0.2402152467,2,"9,457",0,1,25,1,0.0000219181,"3,366",0,83,ordinary,ordinary
"239,877",0,0.2758824923,0.3333333433,4,7,0.0002161533,0.2869696784,2,"9,784",1,4,35,3,0.0000219181,"3,498",0,83,ordinary,ordinary
"242,467",0,0.3167630058,0.75,5,6,0,0.3343101474,2,"13,521",0,14,17,5,0.0000219181,"4,674",0,83,ordinary,ordinary
"238,941",0,0.2753931654,0,2,7,0,0.2865331534,2,"8,589",0,2,35,2,0.0000219181,"3,038",0,83,ordinary,ordinary
"238,294","7,567",1,0.25,5,1,0.0010726058,1,2,"7,798",3,7,17,2,0.0000281643,564,0,83,ordinary,ordinary
"239,538",7.662285275,0.2542585717,0,2,7,0.0004933122,0.2632309785,2,"9,369",1,2,0,1,0.0000339437,"1,057",0,83,ordinary,ordinary
"240,773",8.2647869674,0.2411079472,0,2,7,0.0003295143,0.2491160261,2,"10,973",1,3,18,1,0.0000318852,"1,057",0,83,ordinary,ordinary
"239,484","7,571.579583298",0.2755621302,0.3000000119,7,7,0.0005839062,0.2873590192,2,"9,301",2,7,25,5,0.0000299314,"1,057",0,83,ordinary,ordinary
"238,523",0,0.2852157943,0,2,7,0,0.2981357128,2,"8,098",0,2,25,2,0.0000219181,"2,848",0,83,ordinary,ordinary
"242,266",24.7031499251,0.2825506613,0.4166666567,5,7,0.0266757187,0.2948520916,2,"13,092",3,5,20,2,0.0000824934,"1,057",0,83,ordinary,ordinary
"240,076",0,0.2813217349,0,2,7,0.0077756197,0.2938295653,2,"10,019",1,2,25,1,0.0000468985,"1,057",0,83,ordinary,ordinary
"240,499",0,0.2920193091,0.6666666865,3,7,0,0.3046305383,2,"10,626",0,3,26,3,0.0000219181,"3,801",0,83,ordinary,ordinary
"235,688","7,764.4491302369",0.2967376067,0.212500006,18,6,0.0027943239,0.3124293179,2,"18,194",5,43,20,13,0.0000506428,"1,057",0,83,ordinary,ordinary
"240,717",0,0,0,1,0,0.0003378791,0,2,"10,908",1,1,25,0,0.0000231995,882,0,83,ordinary,ordinary
"235,276",0,0.3103884854,0.2321428508,8,6,0,0.3270681265,2,"17,338",0,12,27,8,0.0000219181,"1,275",0,83,ordinary,ordinary
"236,413",0,0.2671637511,0.5,4,7,0.0004323067,0.2772408964,2,"20,205",2,4,22,2,0.0000250233,"1,870",0,83,ordinary,ordinary
"237,400",0,0.2679629523,0.3000000119,6,7,0.0002161533,0.2788852767,2,"23,047",1,7,18,5,0.0000219181,"2,397",0,83,ordinary,ordinary
"241,302",0,0.2904996569,0.6666666865,3,6,0.0030511632,0.3047598597,2,"11,610",1,3,35,2,0.0000403752,"1,057",0,83,ordinary,ordinary
"239,018",0,0.2829031278,1,2,7,0,0.2961131898,2,"25,076",0,3,17,2,0.0000219181,"3,084",0,83,ordinary,ordinary
"239,819",40.1209059683,0.2885735531,0.6666666865,6,7,0.0035659206,0.3015020911,2,"9,717",2,8,25,4,0.0000440847,"1,057",0,83,ordinary,ordinary
"239,140",0,0,0,1,0,0.0002651856,0,2,"8,850",1,1,25,0,0.0000244165,535,0,83,ordinary,ordinary
"242,441",0,0.2313232664,1,4,7,0.0006836987,0.2380011657,2,"13,458",2,4,35,2,0.0000279313,"1,057",0,83,ordinary,ordinary
"242,487",49.9081796736,0.2817301875,0.5,5,7,0.0006836987,0.2937983783,2,"13,558",2,6,20,3,0.0000279313,"1,057",0,83,ordinary,ordinary
"240,329",0,0.2761831337,0,2,7,0.0040412939,0.2875778398,2,"10,381",1,2,25,1,0.0000359835,"1,057",0,83,ordinary,ordinary
"242,743",0,0,0,2,0,0.0008091111,0,2,"14,094",2,2,35,0,0.0000282563,445,0,83,ordinary,ordinary
"235,339",0,0.2768069425,0.6666666865,3,7,0.0100303195,0.2881954457,2,"17,466",1,6,24,2,0.000070036,"1,057",0,83,ordinary,ordinary
"242,291",0,0.3110562158,0.2380952388,7,6,0,0.3286434857,2,"13,146",0,8,22,7,0.0000219181,"4,597",0,83,ordinary,ordinary
"236,278",0,0.2911716894,0.5,2,7,0.000365731,0.3047230488,2,"19,821",1,2,0,1,0.0000283629,"1,057",0,83,ordinary,ordinary
"235,468",0,0.2157480315,0,1,8,0,0.2212074976,2,"17,725",0,1,22,1,0.0000219181,"1,377",0,83,ordinary,ordinary
"240,031",0,0.2996589666,0.8333333135,4,6,0.0016563677,0.3151062916,2,"26,351",1,7,24,3,0.0000349331,"1,057",0,83,ordinary,ordinary
"236,724",0,0.2537045108,0,2,7,0.0018117983,0.2630469237,2,"21,120",1,3,0,1,0.00003802,"1,057",0,83,ordinary,ordinary
"238,756",0,0.2345150569,0,2,8,0.0007670171,0.2412170107,2,"8,385",1,3,25,1,0.0000458904,"1,057",0,83,ordinary,ordinary
"242,536",0,0.3060848995,0.6000000238,7,6,0.0002161533,0.3228853585,2,"13,661",1,20,35,6,0.0000219181,"4,699",0,83,ordinary,ordinary
"242,563",0,0.2635509788,0.5,2,7,0,0.2737793658,2,"13,723",0,2,20,2,0.0000219181,"4,711",0,83,ordinary,ordinary
"243,096",0,0.2682098232,0.1666666716,4,7,0,0.2797731501,2,"14,823",0,4,20,4,0.0000219181,"4,957",0,83,ordinary,ordinary
"235,196",0,0.2818759455,0.25,4,7,0,0.29466407,2,"17,141",0,4,18,4,0.0000219181,"1,235",0,83,ordinary,ordinary
"238,247",0,0.3045041511,0.400000006,6,6,0.0002161533,0.3201982253,2,"24,119",1,6,0,5,0.0000219181,"2,731",0,83,ordinary,ordinary
"241,278",0,0,0,1,0,0.0002837631,0,2,"27,964",1,1,0,0,0.0000341789,607,0,83,ordinary,ordinary
"240,819",0,0.285731812,0.3333333433,3,7,0,0.2984747184,2,"11,028",0,3,35,3,0.0000219181,"3,927",0,83,ordinary,ordinary
"241,783",10.8147467943,0.2715451895,0.1666666716,3,7,0.0005124925,0.2831620602,2,"28,593",1,3,0,2,0.0000292784,"1,057",0,83,ordinary,ordinary
"236,327",36.5098385631,0.207864667,0,3,8,0.000248355,0.2132309785,2,"19,940",1,3,26,2,0.0000338684,"1,057",0,83,ordinary,ordinary
"236,585",0,0,0,2,0,0.0002161533,0,2,"20,757",1,2,11,1,0.0000219181,"1,954",11,83,ordinary,ordinary
"236,927",0,0.3082726671,0.6666666865,5,6,0.0002161533,0.3245885215,2,"21,681",1,9,27,4,0.0000219181,"2,151",0,83,ordinary,ordinary
"242,019",0,0.2673938002,0.25,5,7,0.0002161533,0.277659531,2,"12,553",1,8,20,4,0.0000219181,"4,490",0,83,ordinary,ordinary
"239,862",0,0.2819100648,0.5,4,7,0.0002161533,0.2939714572,2,"9,765",1,5,20,3,0.0000219181,"3,492",0,83,ordinary,ordinary
"237,043",0,0.2917084168,0.3333333433,4,7,0.0002161533,0.3053446196,2,"22,018",1,7,22,3,0.0000219181,"2,208",0,83,ordinary,ordinary
"238,832",0,0.2077163247,0,2,8,0.0004754557,0.2128465086,2,"8,476",1,4,26,1,0.0000606825,"1,057",0,83,ordinary,ordinary
"240,247",0,0.2915988481,0.3333333433,4,7,0,0.30494592,2,"26,660",0,5,20,4,0.0000219181,"3,685",0,83,ordinary,ordinary
"235,905",0,0,0.1527777761,9,0,0.0357009895,0,2,"18,738",9,13,18,0,0.0002111428,530,0,83,ordinary,ordinary
"243,665",613.602379811,0.3068309071,0.3333333433,3,6,0.0002082939,0.3231823386,2,"16,052",1,3,22,2,0.0000312336,"5,213",0,83,ordinary,ordinary
"235,896",0,0.2882866159,0,2,6,0,0.3023538671,2,"18,715",0,2,18,2,0.0000219181,"1,596",0,83,ordinary,ordinary
"237,021","15,214.5325358192",0.2958891925,0.5,9,7,0.0064622016,0.3100984693,2,"21,964",4,19,22,5,0.0000598154,"1,057",0,83,ordinary,ordinary
"237,344",0,0.2789555635,0.5833333135,5,7,0.0002161533,0.2925438058,2,"22,882",1,7,0,4,0.0000219181,"2,369",0,83,ordinary,ordinary
"241,473",0,0.3051025087,1,2,7,0,0.321177084,2,"28,214",0,3,22,2,0.0000219181,"4,244",0,83,ordinary,ordinary
"243,336","16,810.9705795191",0.2997747023,0.2555555701,14,7,0.0011233819,0.3154769574,2,"15,315",5,15,35,9,0.0000453653,"1,057",0,83,ordinary,ordinary
"234,976",0,0.3026187537,0.6666666865,5,7,0.000895841,0.3180036197,2,"16,635",2,8,27,3,0.0000450661,"1,057",0,83,ordinary,ordinary
"237,231",0,0.2054166115,0,2,8,0.0003503235,0.210110484,2,"22,561",1,2,17,1,0.0000502253,"1,057",0,83,ordinary,ordinary
"238,328",0,0,0,1,0,0.0002676985,0,2,"7,853",1,1,25,0,0.0000260587,725,0,83,ordinary,ordinary
"237,222",0,0,0,1,0,0.0052596703,0,2,"22,544",1,1,0,0,0.0000432686,603,0,83,ordinary,ordinary
"235,255",0,0.2740806119,0,1,7,0,0.2851065244,2,"17,286",0,1,24,1,0.0000219181,"1,261",0,83,ordinary,ordinary
"239,458",0,0,0,1,0,0.0002916818,0,2,"9,272",1,1,25,0,0.0000256669,365,0,83,ordinary,ordinary
"234,978",0,0,0,1,0,0.0003257634,0,2,"16,639",1,1,20,0,0.0000254449,913,0,83,ordinary,ordinary
"239,487",0,0.2910886139,0.5,4,7,0.0002161533,0.3044930381,2,"9,305",1,4,25,3,0.0000219181,"3,312",0,83,ordinary,ordinary
"236,401",0,0,0,1,0,0.0011552875,0,2,"20,165",1,1,17,0,0.0000462761,559,0,83,ordinary,ordinary
"236,409",0,0,0,1,0,0.0010349633,0,2,"20,195",1,2,22,0,0.0000311459,144,0,83,ordinary,ordinary
"236,423",0,0.243174106,0.5,3,7,0.0002161533,0.2507958658,2,"20,227",1,3,27,2,0.0000219181,"1,876",0,83,ordinary,ordinary
"235,104",0,0.2789388586,0.5,3,7,0.0002161533,0.2907731706,2,"16,915",1,3,18,2,0.0000219181,"1,183",0,83,ordinary,ordinary
"241,959",0,0,0.0222222228,10,0,0.0110520342,0,2,"12,404",10,11,20,0,0.0001567192,57,0,83,ordinary,ordinary
"239,730",0,0.2989280442,0.6999999881,6,6,0.0090193207,0.3125438408,2,"9,603",2,7,20,4,0.0000527581,"1,057",0,83,ordinary,ordinary
"242,083",0,0,0.095238097,7,0,0.0191437289,0,2,"12,694",7,9,24,0,0.000111936,156,0,83,ordinary,ordinary
"236,689",0,0,0,1,0,0.000288154,0,2,"21,030",1,1,22,0,0.0000265699,117,0,83,ordinary,ordinary
"234,894",0,0,0,1,0,0.0002082939,0,2,"16,442",1,1,35,0,0.0000265758,"1,074",0,83,ordinary,ordinary
"236,708",0,0,0,1,0,0.0002082939,0,2,"21,071",1,1,0,0,0.0000265758,"2,021",0,83,ordinary,ordinary
"242,130",0,0,0,1,0,0.0006029844,0,2,"12,824",1,1,17,0,0.0000274721,382,0,83,ordinary,ordinary
"242,137",0,0,0.6666666865,3,0,0.0182295244,0,2,"12,841",3,4,35,0,0.0000735931,455,0,83,ordinary,ordinary
"242,150",0,0,0,1,0,0.0005483378,0,2,"12,867",1,1,0,0,0.0000332664,196,0,83,ordinary,ordinary
"242,228",0,0,0,1,0,0.0007754306,0,2,"13,016",1,1,0,0,0.0000277549,533,0,83,ordinary,ordinary
"239,949",0,0,0.5,2,0,0.0121239458,0,2,"9,875",2,4,20,0,0.000068392,688,0,83,ordinary,ordinary
"239,997",0,0,0,1,0,0.0002164873,0,2,"9,924",1,2,35,0,0.0000444509,"1,028",0,83,ordinary,ordinary
"242,443",0,0,0,2,0,0.0008499973,0,2,"13,466",2,2,35,0,0.0000332313,9,0,83,ordinary,ordinary
"235,556",31.6408331315,0.260791669,0.3333333433,5,7,0.0004323067,0.2704768039,2,"17,914",2,5,35,3,0.0000281284,"1,410",0,83,ordinary,ordinary
"236,983",0,0,0,1,0,0.000234383,0,2,"21,833",1,1,25,0,0.0000247347,316,0,83,ordinary,ordinary
"237,019",0,0,0,1,0,0.0066620994,0,2,"21,960",1,1,25,0,0.0000556287,886,0,83,ordinary,ordinary
"240,283",0,0,0,1,0,0.0026192359,0,2,"10,317",1,1,25,0,0.0000340844,652,0,83,ordinary,ordinary
"242,675",0,0,0,1,0,0.0018884761,0,2,"13,946",1,1,22,0,0.0000345425,540,0,83,ordinary,ordinary
"242,768",0,0,0,1,0,0.0004583304,0,2,"14,140",1,1,17,0,0.0000509794,129,0,83,ordinary,ordinary
"242,776",0,0,0,1,0,0.0035921303,0,2,"14,159",1,1,25,0,0.0000411942,809,0,83,ordinary,ordinary
"238,926",0,0,0,1,0,0.0086814417,0,2,"8,572",1,2,20,0,0.0000527581,880,0,83,ordinary,ordinary
"237,163",0,0,0,1,0,0.0003513368,0,2,"22,395",1,1,0,0,0.0000279276,412,0,83,ordinary,ordinary
"235,598",0,0,0,1,0,0.0005418922,0,2,"17,990",1,1,0,0,0.000028926,831,0,83,ordinary,ordinary
"242,998",0,0,0,1,0,0.0007091083,0,2,"14,602",1,1,22,0,0.0000254696,588,0,83,ordinary,ordinary
"240,571",0,0,0,2,0,0.0020574372,0,2,"10,726",2,2,17,0,0.0000473791,646,0,83,ordinary,ordinary
"243,087",0,0,0,1,0,0.0002161533,0,2,"14,800",1,1,22,0,0.0000230825,"4,867",0,83,ordinary,ordinary
"240,666",0,0,0,2,0,0.0010315189,0,2,"10,840",2,2,25,0,0.0000330159,269,0,83,ordinary,ordinary
"235,906",0,0,0,1,0,0.0090899498,0,2,"18,739",1,1,20,0,0.0000526504,897,0,83,ordinary,ordinary
"240,087",0,0,0,1,0,0.0002161533,0,2,"26,414",1,2,24,0,0.0000226633,"3,600",0,83,ordinary,ordinary
"235,230",0,0,0.4166666567,4,0,0.0252103266,0,2,"17,231",4,6,17,0,0.0000946008,65,0,83,ordinary,ordinary
"238,539",0,0,0,1,0,0.0150534538,0,2,"24,503",1,1,17,0,0.0000538776,944,0,83,ordinary,ordinary
"239,961",0,0,0,1,0,0.0016880076,0,2,"26,275",1,2,22,0,0.0000432526,919,0,83,ordinary,ordinary
"236,115",0,0,0,1,0,0.0002082939,0,2,"19,361",1,1,0,0,0.0000239882,"1,218",0,83,ordinary,ordinary
"235,839",0,0,0,1,0,0.0004126952,0,2,"18,547",1,1,25,0,0.0000300976,469,0,83,ordinary,ordinary
"236,139",0,0,0,1,0,0.0012416717,0,2,"19,424",1,4,20,0,0.0000411076,264,0,83,ordinary,ordinary
"241,040",0,0.2911613952,0,1,7,0,0.3047113006,2,"11,287",0,1,22,1,0.0000219181,"4,036",0,83,ordinary,ordinary
"235,205",0,0,0,1,0,0.0002770776,0,2,"17,161",1,1,25,0,0.0000300937,244,0,83,ordinary,ordinary
"239,365","5,716.5722274394",0.2959079934,0.5,7,7,0.0213608872,0.3100626809,2,"9,157",2,7,22,5,0.0000749314,"1,057",0,83,ordinary,ordinary
"241,993","7,792.8248578528",0.3354703933,0.375,17,6,0.0020216591,0.3561699234,2,"12,501",2,22,35,15,0.0000451733,"1,057",0,83,ordinary,ordinary
"241,333",0,1,1,4,1,0.0004514587,1,2,"28,040",2,4,0,2,0.0000758152,248,0,83,ordinary,ordinary
"240,082",0,0,0,1,0,0.0002161533,0,2,"10,026",1,1,25,0,0.000024247,"2,934",0,83,ordinary,ordinary
"238,100","4,698.9626183598",0.2852157943,0.3333333433,6,7,0.0006815205,0.2981357128,2,"7,546",3,6,25,3,0.0000552732,"2,577",0,83,ordinary,ordinary
"243,309",0,0.2834195315,0.25,5,7,0.0002161533,0.2955902799,2,"15,259",1,9,22,4,0.0000219181,"5,057",0,83,ordinary,ordinary
"242,048",53.3472999871,0.3080076704,0.2380952388,8,7,0.0004403109,0.3241969781,2,"12,617",2,8,35,6,0.0000229532,"2,867",0,83,ordinary,ordinary
"241,257",0,0.2905156825,0.3666666746,11,7,0.0002161533,0.3065807091,2,"27,938",1,17,0,10,0.0000219181,"4,133",0,83,ordinary,ordinary
"240,922",0,0.3248727425,0.3777777851,10,6,0,0.3445016813,2,"27,532",0,16,0,10,0.0000219181,"3,976",0,83,ordinary,ordinary
"242,902",0,0.3047830923,0.25,4,7,0,0.3205688115,2,"14,419",0,5,22,4,0.0000219181,"4,857",0,83,ordinary,ordinary
"243,147",683.9163286544,0.3130966788,0.400000006,12,6,0.0154966939,0.3304237349,2,"14,920",2,24,17,10,0.0000538776,"1,057",0,83,ordinary,ordinary
"243,435",0,0.3176302154,0.5500000119,5,6,0,0.3361951778,2,"15,524",0,5,18,5,0.0000219181,"5,113",0,83,ordinary,ordinary
"235,914","12,221",0.2029459189,0,4,8,0.0004648392,0.2079199771,2,"18,754",2,5,17,2,0.0001007511,"1,057",0,83,ordinary,ordinary
"239,429",34.1358843567,0.2921214402,0.3333333433,4,7,0.0004813903,0.3064439604,2,"25,620",2,4,22,2,0.0000260156,"1,057",0,83,ordinary,ordinary
"238,840","5,153.7448004933",0.3059093894,0.1190476194,8,6,0.000841459,0.3219074193,2,"24,869",4,8,24,4,0.0000633491,"2,927",0,83,ordinary,ordinary
"243,380",0,0.3156539999,0.243589744,13,6,0,0.3352181688,2,"15,399",0,13,0,13,0.0000219181,"5,085",0,83,ordinary,ordinary
"236,454",7.3397032,0.264256937,0.1666666716,3,7,0.0018117983,0.2751188687,2,"20,343",1,3,0,2,0.00003802,"1,057",0,83,ordinary,ordinary
"237,419","2,590.3469107984",0.3162648557,0.4107142985,8,6,0.0086553701,0.3346575048,2,"23,098",3,10,0,5,0.0002003995,"1,057",0,83,ordinary,ordinary
"236,315",0,0.2420872096,0,1,7,0,0.2502228629,2,"19,915",0,1,27,1,0.0000219181,"1,817",0,83,ordinary,ordinary
"242,821","12,687.2469166431",0.3275886325,0.25,15,6,0.0043394802,0.3479421659,2,"14,250",3,23,22,12,0.0000584902,"1,057",0,83,ordinary,ordinary
"236,556",599.7425339803,0.3174938642,0.400000006,7,6,0.0370049473,0.3352909598,2,"20,666",3,7,27,4,0.0001057585,"1,057",0,83,ordinary,ordinary
"235,093","2,989.8625114779",0.2914815047,0.2619047761,8,6,0.0018092247,0.3062987617,2,"16,894",2,8,35,6,0.0000411481,"1,057",0,83,ordinary,ordinary
"243,343",0,0,0,2,0,0.0004403109,0,2,"15,324",2,2,35,0,0.000032125,"3,440",0,83,ordinary,ordinary
"234,937",0,0.2818759455,0.1666666716,3,7,0,0.2937802858,2,"16,541",0,6,18,3,0.0000219181,"1,098",0,83,ordinary,ordinary
