"id_user","count_i_usage","category","class","class2"
"28,793",1,top_50_100,ordinary,ordinary
"28,795",91,top_5,top_5,outstanding
"28,798",9,top_5_10,top_5_10,outstanding
"28,799",48,top_5,top_5,outstanding
"28,800",11,top_5,top_5,outstanding
"28,802",438,top_5,top_5,outstanding
"28,804",3,top_5,top_5,outstanding
"28,805",1,top_15_20,ordinary,ordinary
"28,809",4,top_5,top_5,outstanding
"28,810",382,top_5,top_5,outstanding
"28,811",41,top_5,top_5,outstanding
"28,812",23,top_15_20,ordinary,ordinary
"28,813",14,top_5,top_5,outstanding
"28,817",3,top_30_35,ordinary,ordinary
"28,818",349,top_5,top_5,outstanding
"28,820",83,top_5,top_5,outstanding
"28,822",13,top_5_10,top_5_10,outstanding
"28,823",7,top_5,top_5,outstanding
"28,824",1,top_5_10,top_5_10,outstanding
"28,826",5,top_25_30,ordinary,ordinary
"28,827",151,top_5,top_5,outstanding
"28,830",12,top_5_10,top_5_10,outstanding
"28,831",21,top_5,top_5,outstanding
"28,833",4,top_15_20,ordinary,ordinary
"28,835",21,top_5,top_5,outstanding
"28,838",13,top_5,top_5,outstanding
"28,840",1,top_5_10,top_5_10,outstanding
"28,841",5,top_5,top_5,outstanding
"28,842",11,top_10_15,top_10_15,outstanding
"28,845",46,top_5,top_5,outstanding
"28,848",3,top_10_15,top_10_15,outstanding
"28,849",5,top_5,top_5,outstanding
"28,852",10,top_5,top_5,outstanding
"28,853",8,top_20_25,ordinary,ordinary
"28,861",395,top_5,top_5,outstanding
"28,862",34,top_5,top_5,outstanding
"28,866",122,top_5,top_5,outstanding
"28,867",2,top_25_30,ordinary,ordinary
"28,869",137,top_5,top_5,outstanding
"28,871",152,top_5,top_5,outstanding
"28,872",237,top_5,top_5,outstanding
"28,873",5,top_5,top_5,outstanding
"28,878",2,top_5,top_5,outstanding
"28,879",13,top_5,top_5,outstanding
"28,880",8,top_5_10,top_5_10,outstanding
"28,881",3,top_20_25,ordinary,ordinary
"28,882",1,top_10_15,top_10_15,outstanding
"28,884",5,top_5,top_5,outstanding
"28,889",37,top_5,top_5,outstanding
"28,891",1,top_10_15,top_10_15,outstanding
"28,892",35,top_5,top_5,outstanding
"28,894",14,top_5,top_5,outstanding
"28,897",1,top_5_10,top_5_10,outstanding
"28,898",3,top_5_10,top_5_10,outstanding
"28,901",76,top_5,top_5,outstanding
"28,902",5,top_5_10,top_5_10,outstanding
"28,905",23,top_5,top_5,outstanding
"28,908",114,top_5,top_5,outstanding
"28,911",22,top_5,top_5,outstanding
"28,915",6,top_5_10,top_5_10,outstanding
"28,917",2,top_20_25,ordinary,ordinary
"28,920",95,top_5,top_5,outstanding
"28,924",217,top_5,top_5,outstanding
"28,926",87,top_5,top_5,outstanding
"28,930",2,top_5_10,top_5_10,outstanding
"28,931",51,top_5,top_5,outstanding
"28,932",29,top_5,top_5,outstanding
"28,935",221,top_5,top_5,outstanding
"28,938",13,top_10_15,top_10_15,outstanding
"28,939",17,top_10_15,top_10_15,outstanding
"28,941",7,top_15_20,ordinary,ordinary
"28,946",113,top_5,top_5,outstanding
"28,951",1,top_5,top_5,outstanding
"28,953",8,top_10_15,top_10_15,outstanding
"28,954",2,top_5_10,top_5_10,outstanding
"28,956",4,top_5_10,top_5_10,outstanding
"28,962",5,top_5,top_5,outstanding
"28,971",639,top_5,top_5,outstanding
"28,974",818,top_5,top_5,outstanding
"28,979",200,top_5,top_5,outstanding
"28,981",1,top_5_10,top_5_10,outstanding
"28,983",2,top_10_15,top_10_15,outstanding
"28,984",6,top_5_10,top_5_10,outstanding
"29,001",8,top_5,top_5,outstanding
"29,005",4,top_10_15,top_10_15,outstanding
"29,006",5,top_5,top_5,outstanding
"29,007",1,top_50_100,ordinary,ordinary
"29,013",6,top_5_10,top_5_10,outstanding
"29,014",3,top_10_15,top_10_15,outstanding
"29,017",1,top_20_25,ordinary,ordinary
"29,019",2,top_35_40,ordinary,ordinary
"29,023",8,top_30_35,ordinary,ordinary
"29,026",6,top_5,top_5,outstanding
"29,029",2,top_5,top_5,outstanding
"29,032",46,top_5_10,top_5_10,outstanding
"29,034",3,top_5_10,top_5_10,outstanding
"29,036",18,top_5_10,top_5_10,outstanding
"29,037",32,top_15_20,ordinary,ordinary
"29,039",4,top_5_10,top_5_10,outstanding
"29,042",10,top_5_10,top_5_10,outstanding
"29,044",59,top_5,top_5,outstanding
"29,046",2,top_30_35,ordinary,ordinary
"29,047",3,top_5_10,top_5_10,outstanding
"29,051",27,top_5,top_5,outstanding
"29,053",11,top_10_15,top_10_15,outstanding
"29,054",5,top_40_45,ordinary,ordinary
"29,055",898,top_5,top_5,outstanding
"29,057",7,top_10_15,top_10_15,outstanding
"29,061",10,top_5,top_5,outstanding
"29,063",52,top_5,top_5,outstanding
"29,064",5,top_15_20,ordinary,ordinary
"29,068",27,top_5_10,top_5_10,outstanding
"29,071",17,top_30_35,ordinary,ordinary
"29,075",17,top_5_10,top_5_10,outstanding
"29,078",4,top_10_15,top_10_15,outstanding
"29,079",14,top_10_15,top_10_15,outstanding
"29,081",25,top_5_10,top_5_10,outstanding
"29,083",663,top_5,top_5,outstanding
"29,087",9,top_10_15,top_10_15,outstanding
"29,091",1,top_30_35,ordinary,ordinary
"29,096",5,top_5_10,top_5_10,outstanding
"29,097",4,top_5_10,top_5_10,outstanding
"29,100",131,top_5,top_5,outstanding
"29,101",8,top_5,top_5,outstanding
"29,102",10,top_5_10,top_5_10,outstanding
"29,104",51,top_5,top_5,outstanding
"29,105",3,top_5_10,top_5_10,outstanding
"29,108",3,top_45_50,ordinary,ordinary
"29,110",7,top_5_10,top_5_10,outstanding
"29,113",7,top_30_35,ordinary,ordinary
"29,116",1,top_5_10,top_5_10,outstanding
"29,117",38,top_10_15,top_10_15,outstanding
"29,118",6,top_5_10,top_5_10,outstanding
"29,119",2,top_25_30,ordinary,ordinary
"29,120",2,top_25_30,ordinary,ordinary
"29,121",10,top_5,top_5,outstanding
"29,122",58,top_5_10,top_5_10,outstanding
"29,124",21,top_5_10,top_5_10,outstanding
"29,127",26,top_5_10,top_5_10,outstanding
"29,128",2,top_20_25,ordinary,ordinary
"29,131",5,top_10_15,top_10_15,outstanding
"29,132",74,top_5,top_5,outstanding
"29,134",2,top_20_25,ordinary,ordinary
"29,135",1,top_5_10,top_5_10,outstanding
"29,136",29,top_5_10,top_5_10,outstanding
"29,144",1,top_50_100,ordinary,ordinary
"29,145",2,top_15_20,ordinary,ordinary
"29,146",19,top_5,top_5,outstanding
"29,147",40,top_5,top_5,outstanding
"29,150",2,top_5_10,top_5_10,outstanding
"29,151",47,top_5,top_5,outstanding
"29,152",7,top_5,top_5,outstanding
"29,157",5,top_5,top_5,outstanding
"29,159",1,top_20_25,ordinary,ordinary
"29,161",1,top_5_10,top_5_10,outstanding
"29,162",173,top_5,top_5,outstanding
"29,165",5,top_40_45,ordinary,ordinary
"29,167",5,top_5,top_5,outstanding
"29,168",4,top_15_20,ordinary,ordinary
"29,170",4,top_20_25,ordinary,ordinary
"29,172",4,top_50_100,ordinary,ordinary
"29,174",17,top_5_10,top_5_10,outstanding
"29,175",3,top_5_10,top_5_10,outstanding
"29,176","1,022",top_5,top_5,outstanding
"29,178",4,top_30_35,ordinary,ordinary
"29,179",7,top_20_25,ordinary,ordinary
"29,180",1,top_30_35,ordinary,ordinary
"29,181",8,top_20_25,ordinary,ordinary
"29,188",25,top_35_40,ordinary,ordinary
"29,189",5,top_30_35,ordinary,ordinary
"29,196",26,top_5,top_5,outstanding
"29,197",11,top_5_10,top_5_10,outstanding
"29,201",30,top_5,top_5,outstanding
"29,203",5,top_50_100,ordinary,ordinary
"29,206",4,top_10_15,top_10_15,outstanding
"29,211",6,top_15_20,ordinary,ordinary
"29,212",10,top_10_15,top_10_15,outstanding
"29,214",8,top_5_10,top_5_10,outstanding
"29,218",9,top_35_40,ordinary,ordinary
"29,219",199,top_5,top_5,outstanding
"29,225",30,top_5,top_5,outstanding
"29,226",2,top_40_45,ordinary,ordinary
"29,227",5,top_10_15,top_10_15,outstanding
"29,228",1,top_10_15,top_10_15,outstanding
"29,229",9,top_5_10,top_5_10,outstanding
"29,232",1,top_50_100,ordinary,ordinary
"29,234",2,top_20_25,ordinary,ordinary
"29,235",572,top_5,top_5,outstanding
"29,236",8,top_50_100,ordinary,ordinary
"29,237",11,top_5,top_5,outstanding
"29,240",6,top_30_35,ordinary,ordinary
"29,241",1,top_20_25,ordinary,ordinary
"29,243",1,top_35_40,ordinary,ordinary
"29,244",1,top_5_10,top_5_10,outstanding
"29,246",22,top_10_15,top_10_15,outstanding
"29,249",2,top_50_100,ordinary,ordinary
"29,252",9,top_5,top_5,outstanding
"29,253",6,top_35_40,ordinary,ordinary
"29,254",2,top_15_20,ordinary,ordinary
"29,256",1,top_35_40,ordinary,ordinary
"29,258",26,top_10_15,top_10_15,outstanding
"29,261",35,top_5,top_5,outstanding
"29,263",1,top_40_45,ordinary,ordinary
"29,266",1,top_50_100,ordinary,ordinary
"29,267",12,top_10_15,top_10_15,outstanding
"29,268",4,top_5_10,top_5_10,outstanding
"29,269",1,top_10_15,top_10_15,outstanding
"29,274",8,top_10_15,top_10_15,outstanding
"29,275",1,top_15_20,ordinary,ordinary
"29,278",9,top_35_40,ordinary,ordinary
"29,280",39,top_5,top_5,outstanding
"29,281",2,top_40_45,ordinary,ordinary
"29,284",11,top_10_15,top_10_15,outstanding
"29,286",39,top_5,top_5,outstanding
"29,287",6,top_5_10,top_5_10,outstanding
"29,288",2,top_20_25,ordinary,ordinary
"29,290",42,top_5_10,top_5_10,outstanding
"29,296",1,top_40_45,ordinary,ordinary
"29,300",1,top_10_15,top_10_15,outstanding
"29,301",1,top_35_40,ordinary,ordinary
"29,304",1,top_10_15,top_10_15,outstanding
"29,305",1,top_40_45,ordinary,ordinary
"29,309",4,top_10_15,top_10_15,outstanding
"29,312",11,top_10_15,top_10_15,outstanding
"29,315",187,top_5,top_5,outstanding
"29,318",10,top_30_35,ordinary,ordinary
"29,319",41,top_5,top_5,outstanding
"29,321",1,top_45_50,ordinary,ordinary
"29,322",3,top_5_10,top_5_10,outstanding
"29,323",6,top_10_15,top_10_15,outstanding
"29,325",10,top_45_50,ordinary,ordinary
"29,327",34,top_5,top_5,outstanding
"29,328",32,top_30_35,ordinary,ordinary
"29,329",1,top_15_20,ordinary,ordinary
"29,332",3,top_20_25,ordinary,ordinary
"29,333",5,top_50_100,ordinary,ordinary
"29,334",18,top_5,top_5,outstanding
"29,337",4,top_20_25,ordinary,ordinary
"29,339",6,top_10_15,top_10_15,outstanding
"29,341",8,top_10_15,top_10_15,outstanding
"29,342",15,top_5_10,top_5_10,outstanding
"29,344",16,top_15_20,ordinary,ordinary
"29,347",40,top_5,top_5,outstanding
"29,349",3,top_50_100,ordinary,ordinary
"29,350",3,top_10_15,top_10_15,outstanding
"29,352",3,top_10_15,top_10_15,outstanding
"29,355",7,top_5_10,top_5_10,outstanding
"29,357",6,top_15_20,ordinary,ordinary
"29,359",12,top_5_10,top_5_10,outstanding
"29,365",8,top_5,top_5,outstanding
"29,366",4,top_20_25,ordinary,ordinary
"29,367",1,top_5_10,top_5_10,outstanding
"29,374",13,top_5_10,top_5_10,outstanding
"29,376",9,top_5,top_5,outstanding
"29,377",6,top_30_35,ordinary,ordinary
"29,380",13,top_10_15,top_10_15,outstanding
"29,381",3,top_10_15,top_10_15,outstanding
"29,382",38,top_5_10,top_5_10,outstanding
"29,385",44,top_5,top_5,outstanding
"29,389",26,top_5,top_5,outstanding
"29,391",1,top_10_15,top_10_15,outstanding
"29,392",4,top_20_25,ordinary,ordinary
"29,394",3,top_10_15,top_10_15,outstanding
"29,397",3,top_35_40,ordinary,ordinary
"29,398",5,top_5_10,top_5_10,outstanding
"29,399",1,top_10_15,top_10_15,outstanding
"29,400",4,top_10_15,top_10_15,outstanding
"29,402",4,top_20_25,ordinary,ordinary
"29,404",1,top_40_45,ordinary,ordinary
"29,407",5,top_10_15,top_10_15,outstanding
"29,409",10,top_5_10,top_5_10,outstanding
"29,411",11,top_5,top_5,outstanding
"29,415",2,top_20_25,ordinary,ordinary
"29,417",6,top_5,top_5,outstanding
"29,419",22,top_5_10,top_5_10,outstanding
"29,420",11,top_15_20,ordinary,ordinary
"29,424",17,top_5,top_5,outstanding
"29,426",1,top_35_40,ordinary,ordinary
"29,428",1,top_15_20,ordinary,ordinary
"29,429",10,top_10_15,top_10_15,outstanding
"29,432",12,top_10_15,top_10_15,outstanding
"29,433",2,top_10_15,top_10_15,outstanding
"29,437",2,top_10_15,top_10_15,outstanding
"29,439",28,top_5,top_5,outstanding
"29,442",38,top_5,top_5,outstanding
"29,443",4,top_10_15,top_10_15,outstanding
"29,445",6,top_30_35,ordinary,ordinary
"29,448",2,top_5_10,top_5_10,outstanding
"29,449",9,top_5_10,top_5_10,outstanding
"29,451",11,top_50_100,ordinary,ordinary
"29,452",1,top_5_10,top_5_10,outstanding
"29,455",18,top_10_15,top_10_15,outstanding
"29,458",6,top_5_10,top_5_10,outstanding
"29,459",24,top_5,top_5,outstanding
"29,467",4,top_35_40,ordinary,ordinary
"29,468",8,top_5,top_5,outstanding
"29,469",3,top_45_50,ordinary,ordinary
"29,470",14,top_5,top_5,outstanding
"29,472",5,top_40_45,ordinary,ordinary
"29,473",18,top_10_15,top_10_15,outstanding
"29,476",9,top_30_35,ordinary,ordinary
"29,479",3,top_15_20,ordinary,ordinary
"29,483",10,top_5_10,top_5_10,outstanding
"29,484",43,top_30_35,ordinary,ordinary
"29,486",13,top_35_40,ordinary,ordinary
"29,489",35,top_5,top_5,outstanding
"29,490",4,top_10_15,top_10_15,outstanding
"29,493",1,top_10_15,top_10_15,outstanding
"29,494",1,top_20_25,ordinary,ordinary
"29,495",2,top_30_35,ordinary,ordinary
"29,496",19,top_5_10,top_5_10,outstanding
"29,497",4,top_5_10,top_5_10,outstanding
"29,498",3,top_10_15,top_10_15,outstanding
"29,499",5,top_5_10,top_5_10,outstanding
"29,500",11,top_5_10,top_5_10,outstanding
"29,502",4,top_5,top_5,outstanding
"29,507",5,top_5_10,top_5_10,outstanding
"29,510",4,top_5,top_5,outstanding
"29,513",17,top_5_10,top_5_10,outstanding
"29,514",2,top_15_20,ordinary,ordinary
"29,515",1,top_30_35,ordinary,ordinary
"29,521",1,top_10_15,top_10_15,outstanding
"29,523",2,top_50_100,ordinary,ordinary
"29,524",2,top_40_45,ordinary,ordinary
"29,530",1,top_15_20,ordinary,ordinary
"29,534",3,top_5_10,top_5_10,outstanding
"29,537",4,top_35_40,ordinary,ordinary
"29,543",9,top_10_15,top_10_15,outstanding
"29,546",2,top_10_15,top_10_15,outstanding
"29,547",4,top_15_20,ordinary,ordinary
"29,549",7,top_10_15,top_10_15,outstanding
"29,553",315,top_5,top_5,outstanding
"29,554",4,top_20_25,ordinary,ordinary
"29,557",5,top_35_40,ordinary,ordinary
"29,559",37,top_20_25,ordinary,ordinary
"29,561",275,top_5,top_5,outstanding
"29,562",1,top_50_100,ordinary,ordinary
"29,563",1,top_30_35,ordinary,ordinary
"29,569",7,top_35_40,ordinary,ordinary
"29,571",1,top_50_100,ordinary,ordinary
"29,573",3,top_5_10,top_5_10,outstanding
"29,577",4,top_50_100,ordinary,ordinary
"29,578",2,top_45_50,ordinary,ordinary
"29,580",5,top_50_100,ordinary,ordinary
"29,582",18,top_5,top_5,outstanding
"29,583",16,top_10_15,top_10_15,outstanding
"29,585",10,top_50_100,ordinary,ordinary
"29,587",11,top_5,top_5,outstanding
"29,588",6,top_25_30,ordinary,ordinary
"29,589",7,top_10_15,top_10_15,outstanding
"29,594",1,top_30_35,ordinary,ordinary
"29,597",10,top_5_10,top_5_10,outstanding
"29,598",5,top_50_100,ordinary,ordinary
"29,599",3,top_15_20,ordinary,ordinary
"29,602",21,top_40_45,ordinary,ordinary
"29,603",1,top_50_100,ordinary,ordinary
"29,606",10,top_5_10,top_5_10,outstanding
"29,607",16,top_10_15,top_10_15,outstanding
"29,609",6,top_35_40,ordinary,ordinary
"29,610",5,top_5,top_5,outstanding
"29,611",4,top_30_35,ordinary,ordinary
"29,614",5,top_10_15,top_10_15,outstanding
"29,615",4,top_25_30,ordinary,ordinary
"29,620",1,top_50_100,ordinary,ordinary
"29,626",10,top_40_45,ordinary,ordinary
"29,628",2,top_10_15,top_10_15,outstanding
"29,629",7,top_15_20,ordinary,ordinary
"29,631",8,top_5,top_5,outstanding
"29,633",3,top_30_35,ordinary,ordinary
"29,638",21,top_5,top_5,outstanding
"29,640",5,top_5_10,top_5_10,outstanding
"29,645",1,top_50_100,ordinary,ordinary
"29,646",1,top_50_100,ordinary,ordinary
"29,649",20,top_5_10,top_5_10,outstanding
"29,653",9,top_45_50,ordinary,ordinary
"29,654",7,top_15_20,ordinary,ordinary
"29,656",2,top_25_30,ordinary,ordinary
"29,658",3,top_30_35,ordinary,ordinary
"29,662",6,top_35_40,ordinary,ordinary
"29,668",9,top_5_10,top_5_10,outstanding
"29,672",1,top_5_10,top_5_10,outstanding
"29,674",4,top_15_20,ordinary,ordinary
"29,679",8,top_5,top_5,outstanding
"29,681",3,top_40_45,ordinary,ordinary
"29,686",2,top_15_20,ordinary,ordinary
"29,689",4,top_40_45,ordinary,ordinary
"29,690",2,top_50_100,ordinary,ordinary
"29,691",7,top_45_50,ordinary,ordinary
"29,692",26,top_5,top_5,outstanding
"29,693",3,top_10_15,top_10_15,outstanding
"29,696",3,top_20_25,ordinary,ordinary
"29,698",15,top_30_35,ordinary,ordinary
"29,701",5,top_10_15,top_10_15,outstanding
"29,703",13,top_45_50,ordinary,ordinary
"29,705",7,top_15_20,ordinary,ordinary
"29,706",3,top_45_50,ordinary,ordinary
"29,708",6,top_5_10,top_5_10,outstanding
"29,712",8,top_5,top_5,outstanding
"29,713",9,top_15_20,ordinary,ordinary
"29,716",6,top_5_10,top_5_10,outstanding
"29,718",39,top_10_15,top_10_15,outstanding
"29,719",2,top_15_20,ordinary,ordinary
"29,722",17,top_5_10,top_5_10,outstanding
"29,723",5,top_10_15,top_10_15,outstanding
"29,725",10,top_5,top_5,outstanding
"29,726",5,top_30_35,ordinary,ordinary
"29,727",4,top_10_15,top_10_15,outstanding
"29,729",29,top_5_10,top_5_10,outstanding
"29,735",2,top_5_10,top_5_10,outstanding
"29,736",12,top_35_40,ordinary,ordinary
"29,738",17,top_5_10,top_5_10,outstanding
"29,740",1,top_5,top_5,outstanding
"29,741",1,top_50_100,ordinary,ordinary
"29,748",2,top_10_15,top_10_15,outstanding
"29,749",1,top_50_100,ordinary,ordinary
"29,753",1,top_50_100,ordinary,ordinary
"29,758",1,top_50_100,ordinary,ordinary
"29,759",3,top_15_20,ordinary,ordinary
"29,760",5,top_5,top_5,outstanding
"29,761",1,top_20_25,ordinary,ordinary
"29,763",4,top_10_15,top_10_15,outstanding
"29,767",4,top_15_20,ordinary,ordinary
"29,768",7,top_45_50,ordinary,ordinary
"29,771",4,top_10_15,top_10_15,outstanding
"29,777",6,top_50_100,ordinary,ordinary
"29,782",8,top_45_50,ordinary,ordinary
"29,783",2,top_20_25,ordinary,ordinary
"29,784",1,top_50_100,ordinary,ordinary
"29,785",2,top_15_20,ordinary,ordinary
"29,786",9,top_10_15,top_10_15,outstanding
"29,791",6,top_50_100,ordinary,ordinary
"29,792",1,top_50_100,ordinary,ordinary
"29,793",2,top_5_10,top_5_10,outstanding
"29,797",20,top_35_40,ordinary,ordinary
"29,798",12,top_45_50,ordinary,ordinary
"29,801",2,top_40_45,ordinary,ordinary
"29,804",2,top_30_35,ordinary,ordinary
"29,809",34,top_5_10,top_5_10,outstanding
"29,810",112,top_5,top_5,outstanding
"29,812",1,top_5_10,top_5_10,outstanding
"29,818",3,top_5_10,top_5_10,outstanding
"29,820",4,top_45_50,ordinary,ordinary
"29,822",1,top_5_10,top_5_10,outstanding
"29,824",15,top_5,top_5,outstanding
"29,827",1,top_45_50,ordinary,ordinary
"29,828",3,top_45_50,ordinary,ordinary
"29,829",1,top_20_25,ordinary,ordinary
"29,833",2,top_50_100,ordinary,ordinary
"29,834",1,top_40_45,ordinary,ordinary
"29,845",7,top_10_15,top_10_15,outstanding
"29,847",1,top_5_10,top_5_10,outstanding
"29,849",1,top_15_20,ordinary,ordinary
"29,850",9,top_5_10,top_5_10,outstanding
"29,853",7,top_5_10,top_5_10,outstanding
"29,856",4,top_5_10,top_5_10,outstanding
"29,858",5,top_20_25,ordinary,ordinary
"29,861",1,top_50_100,ordinary,ordinary
"29,863",4,top_10_15,top_10_15,outstanding
"29,864",17,top_5_10,top_5_10,outstanding
"29,865",1,top_50_100,ordinary,ordinary
"29,866",7,top_20_25,ordinary,ordinary
"29,867",53,top_5_10,top_5_10,outstanding
"29,868",8,top_5_10,top_5_10,outstanding
"29,873",2,top_15_20,ordinary,ordinary
"29,878",53,top_5,top_5,outstanding
"29,880",5,top_5_10,top_5_10,outstanding
"29,882",2,top_15_20,ordinary,ordinary
"29,887",8,top_50_100,ordinary,ordinary
"29,890",2,top_40_45,ordinary,ordinary
"29,894",2,top_40_45,ordinary,ordinary
"29,895",3,top_15_20,ordinary,ordinary
"29,896",8,top_10_15,top_10_15,outstanding
"29,898",1,top_50_100,ordinary,ordinary
"29,902",6,top_5_10,top_5_10,outstanding
"29,904",40,top_5_10,top_5_10,outstanding
"29,905",5,top_50_100,ordinary,ordinary
"29,906",10,top_45_50,ordinary,ordinary
"29,911",15,top_15_20,ordinary,ordinary
"29,915",7,top_15_20,ordinary,ordinary
"29,917",7,top_10_15,top_10_15,outstanding
"29,918",32,top_5_10,top_5_10,outstanding
"29,921",212,top_5,top_5,outstanding
"29,927",4,top_20_25,ordinary,ordinary
"29,929",3,top_25_30,ordinary,ordinary
"29,936",23,top_5,top_5,outstanding
"29,938",8,top_45_50,ordinary,ordinary
"29,940",12,top_5_10,top_5_10,outstanding
"29,941",2,top_10_15,top_10_15,outstanding
"29,942",7,top_50_100,ordinary,ordinary
"29,944",6,top_35_40,ordinary,ordinary
"29,945",3,top_50_100,ordinary,ordinary
"29,946",5,top_5_10,top_5_10,outstanding
"29,947",14,top_30_35,ordinary,ordinary
"29,948",8,top_30_35,ordinary,ordinary
"29,950",4,top_10_15,top_10_15,outstanding
"29,953",2,top_35_40,ordinary,ordinary
"29,956",74,top_5,top_5,outstanding
"29,958",26,top_5_10,top_5_10,outstanding
"29,959",4,top_45_50,ordinary,ordinary
"29,960",3,top_20_25,ordinary,ordinary
"29,961",12,top_5_10,top_5_10,outstanding
"29,962",2,top_15_20,ordinary,ordinary
"29,969",1,top_20_25,ordinary,ordinary
"29,970",4,top_10_15,top_10_15,outstanding
"29,974",14,top_15_20,ordinary,ordinary
"29,975",56,top_5,top_5,outstanding
"29,976",7,top_5,top_5,outstanding
"29,977",19,top_5_10,top_5_10,outstanding
"29,981",6,top_10_15,top_10_15,outstanding
"29,985",2,top_20_25,ordinary,ordinary
"29,988",2,top_10_15,top_10_15,outstanding
"29,989",4,top_15_20,ordinary,ordinary
"29,991",40,top_5,top_5,outstanding
"29,995",285,top_5,top_5,outstanding
"30,005",8,top_15_20,ordinary,ordinary
"30,009",2,top_50_100,ordinary,ordinary
"30,011",6,top_40_45,ordinary,ordinary
"30,013",1,top_50_100,ordinary,ordinary
"30,018",1,top_45_50,ordinary,ordinary
"30,019",3,top_50_100,ordinary,ordinary
"30,020",3,top_50_100,ordinary,ordinary
"30,021",30,top_5,top_5,outstanding
"30,022",5,top_5,top_5,outstanding
"30,026",7,top_15_20,ordinary,ordinary
"30,028",1,top_45_50,ordinary,ordinary
"30,029",1,top_50_100,ordinary,ordinary
"30,031",2,top_20_25,ordinary,ordinary
"30,034",1,top_45_50,ordinary,ordinary
"30,035",11,top_10_15,top_10_15,outstanding
"30,038",4,top_50_100,ordinary,ordinary
"30,039",3,top_20_25,ordinary,ordinary
"30,040",67,top_5,top_5,outstanding
"30,042",5,top_20_25,ordinary,ordinary
"30,044",4,top_5_10,top_5_10,outstanding
"30,045",5,top_50_100,ordinary,ordinary
"30,046",2,top_50_100,ordinary,ordinary
"30,049",1,top_35_40,ordinary,ordinary
"30,050",2,top_10_15,top_10_15,outstanding
"30,055",1,top_35_40,ordinary,ordinary
"30,057",15,top_15_20,ordinary,ordinary
"30,058",5,top_40_45,ordinary,ordinary
"30,059",10,top_25_30,ordinary,ordinary
"30,060",113,top_5,top_5,outstanding
"30,062",18,top_10_15,top_10_15,outstanding
"30,063",21,top_5,top_5,outstanding
"30,065",9,top_15_20,ordinary,ordinary
"30,067",1,top_50_100,ordinary,ordinary
"30,071",2,top_20_25,ordinary,ordinary
"30,073",4,top_35_40,ordinary,ordinary
"30,075",5,top_15_20,ordinary,ordinary
"30,077",13,top_50_100,ordinary,ordinary
"30,078",6,top_50_100,ordinary,ordinary
"30,080",2,top_25_30,ordinary,ordinary
"30,082",15,top_10_15,top_10_15,outstanding
"30,088",8,top_30_35,ordinary,ordinary
"30,090",1,top_10_15,top_10_15,outstanding
"30,092",20,top_5,top_5,outstanding
"30,095",2,top_5_10,top_5_10,outstanding
"30,097",2,top_20_25,ordinary,ordinary
"30,100",1,top_50_100,ordinary,ordinary
"30,104",2,top_50_100,ordinary,ordinary
"30,105",3,top_20_25,ordinary,ordinary
"30,106",2,top_20_25,ordinary,ordinary
"30,112",1,top_20_25,ordinary,ordinary
"30,113",2,top_5_10,top_5_10,outstanding
"30,114",7,top_50_100,ordinary,ordinary
"30,116","1,063",top_5,top_5,outstanding
"30,119",2,top_5_10,top_5_10,outstanding
"30,125",10,top_35_40,ordinary,ordinary
"30,128",2,top_50_100,ordinary,ordinary
"30,129",27,top_35_40,ordinary,ordinary
"30,136",5,top_50_100,ordinary,ordinary
"30,138",5,top_10_15,top_10_15,outstanding
"30,139",26,top_40_45,ordinary,ordinary
"30,141",6,top_5_10,top_5_10,outstanding
"30,146",25,top_5,top_5,outstanding
"30,148",4,top_10_15,top_10_15,outstanding
"30,152",3,top_10_15,top_10_15,outstanding
"30,154",3,top_50_100,ordinary,ordinary
"30,157",5,top_30_35,ordinary,ordinary
"30,159",18,top_30_35,ordinary,ordinary
"30,160",30,top_5,top_5,outstanding
"30,161",6,top_20_25,ordinary,ordinary
"30,162",1,top_25_30,ordinary,ordinary
"30,163",4,top_50_100,ordinary,ordinary
"30,165",69,top_20_25,ordinary,ordinary
"30,167",1,top_45_50,ordinary,ordinary
"30,169",1,top_25_30,ordinary,ordinary
"30,172",1,top_15_20,ordinary,ordinary
"30,174",1,top_40_45,ordinary,ordinary
"30,178",11,top_15_20,ordinary,ordinary
"30,179",1,top_50_100,ordinary,ordinary
"30,181",174,top_5,top_5,outstanding
"30,185",1,top_40_45,ordinary,ordinary
"30,193",181,top_5,top_5,outstanding
"30,194",3,top_20_25,ordinary,ordinary
"30,196",11,top_15_20,ordinary,ordinary
"30,198",2,top_50_100,ordinary,ordinary
"30,206",9,top_5_10,top_5_10,outstanding
"30,209",20,top_10_15,top_10_15,outstanding
"30,211",2,top_50_100,ordinary,ordinary
"30,212",1,top_20_25,ordinary,ordinary
"30,215",6,top_15_20,ordinary,ordinary
"30,216",2,top_50_100,ordinary,ordinary
"30,217",7,top_15_20,ordinary,ordinary
"30,218",4,top_15_20,ordinary,ordinary
"30,219",1,top_15_20,ordinary,ordinary
"30,220",3,top_20_25,ordinary,ordinary
"30,231",1,top_35_40,ordinary,ordinary
"30,239",11,top_50_100,ordinary,ordinary
"30,241",2,top_40_45,ordinary,ordinary
"30,242",5,top_50_100,ordinary,ordinary
"30,246",10,top_10_15,top_10_15,outstanding
"30,251",5,top_50_100,ordinary,ordinary
"30,254",1,top_35_40,ordinary,ordinary
"30,255",10,top_5_10,top_5_10,outstanding
