"id_user","betweenness","closeness","clustering_coefficient","indegree","outdegree","class","class2"
"56,195",0,0.2579006496,0.5,1,2,ordinary,ordinary
"44,457","10,587.3494236792",0.2933266656,0.1818181872,2,10,ordinary,ordinary
"56,039",0,0.277185613,0.5500000119,2,4,ordinary,ordinary
"46,958",0,0.2354200107,0.5,1,2,ordinary,ordinary
"35,286",23.7112294118,0.2801952876,0.1666666716,1,2,ordinary,ordinary
"55,181",0,0.2602138879,0,0,2,ordinary,ordinary
"31,235",12.0051472959,0.2706859428,0,1,1,ordinary,ordinary
"30,348",0,0.2235154696,0,0,1,ordinary,ordinary
"43,478",0,0.2155277982,0,0,1,ordinary,ordinary
"46,042",0,0.2658074909,0.5,1,2,ordinary,ordinary
"50,229",0,0.2238426318,0,0,1,ordinary,ordinary
"47,671",5.7977883321,0.2513689824,0,1,1,ordinary,ordinary
"32,345",42.4875008346,0.2828136719,0.25,1,4,ordinary,ordinary
"44,009",0,0.2618917712,0.5,0,2,ordinary,ordinary
"49,828",0,0.2679251028,0.3333333433,1,3,ordinary,ordinary
"36,171",16.469927222,0.288438422,0.5,1,2,ordinary,ordinary
"46,386",0,0.2465906968,0.5,1,2,ordinary,ordinary
"55,567",0,0.2725583316,0.3333333433,0,3,ordinary,ordinary
"53,947",0,0,0,1,0,ordinary,ordinary
"51,512",0,0.2354200107,0,0,1,ordinary,ordinary
"45,520",0,0.2303664921,0,0,1,ordinary,ordinary
"35,579","10,571.4878814456",0.2796969376,0.0833333358,1,4,ordinary,ordinary
"39,930",0,0.284743569,0.5,1,2,ordinary,ordinary
"55,426",0,0.2740771507,1,1,2,ordinary,ordinary
"38,714",0,0.2796524872,0.5833333135,1,3,ordinary,ordinary
"42,012",12.509954174,0.2791140244,0,1,2,ordinary,ordinary
"46,679",0,0.2761361853,0,0,2,ordinary,ordinary
"49,107",0,0,0,1,0,ordinary,ordinary
"47,585",0,0.2579006496,0,0,1,ordinary,ordinary
"50,925",0,0,0,1,0,ordinary,ordinary
"50,942",0,0.2742002493,0.6666666865,1,3,ordinary,ordinary
"47,661",0,0.2448411778,0,0,1,ordinary,ordinary
"54,332",0,0,0,1,0,ordinary,ordinary
"54,889",0,0.2917380492,0.3333333433,1,2,ordinary,ordinary
"54,905",0,0.2679559413,0.3333333433,1,2,ordinary,ordinary
"41,901",37.0538168263,0.2643597576,0.1666666716,2,3,ordinary,ordinary
"54,529",0,0.2663438257,0.5,0,2,ordinary,ordinary
"32,454",0,0,0,1,0,ordinary,ordinary
"29,055","4,918,731.307277619",0.4006527019,0.016114831,838,261,top_5,outstanding
"32,257","3,240,321.39255638",0.3921699725,0.0272079278,550,247,top_5,outstanding
"28,971","897,510.3456494792",0.3608832376,0.0533353426,226,118,top_5,outstanding
"30,917","704,187.3700337361",0.3552968098,0.047081288,189,74,top_5,outstanding
"32,643","419,534.2491794421",0.3446272359,0.0583137497,138,68,top_5,outstanding
"31,213","811,045.21413661",0.3628926927,0.0519108362,202,85,top_5,outstanding
"30,357","816,235.5746153793",0.3532048709,0.0346089117,240,81,top_5,outstanding
"37,517","462,305.7073732998",0.3306608205,0.0485214368,232,49,top_5,outstanding
"30,440","341,545.122480384",0.36090791,0.0908354893,134,73,top_5,outstanding
"32,883","387,534.0036284127",0.3766678559,0.1434006244,62,104,top_5,outstanding
"30,850","407,241.9928359319",0.3312209813,0.0545173958,187,43,top_5,outstanding
"34,958","344,545.93341294",0.3261057574,0.0612164736,115,38,top_5,outstanding
"35,517","38,896.2054065144",0.3068115774,0.1533333361,41,12,top_5,outstanding
"28,926","157,107.5065942953",0.3309717868,0.0783950612,46,38,top_5,outstanding
"44,264","187,978.507826489",0.307401153,0.0533047058,86,25,top_5,outstanding
"39,366","104,069.7166768139",0.2992630385,0.0399642475,74,17,top_5,outstanding
"29,063","40,916.2828085781",0.2988225971,0.096174866,51,12,top_5,outstanding
"32,452","7,972.4307341519",0.2817570453,0.1538461596,7,8,top_5,outstanding
"28,924","111,375.5407749453",0.3419484389,0.1083333343,76,24,top_5,outstanding
"35,666","134,371.3978560174",0.3143384542,0.0914645121,91,20,top_5,outstanding
"33,166","67,565.0867288379",0.3184532786,0.0730158761,81,15,top_5,outstanding
"29,280","43,747.4697540298",0.3097822898,0.1519579142,43,19,top_5,outstanding
"34,085","175,459.4531223109",0.3584085817,0.1637047231,32,53,top_5,outstanding
"29,561","133,998.9218076445",0.3427254431,0.201977402,14,50,top_5,outstanding
"40,417","145,751.1708649117",0.362942592,0.1607652754,42,66,top_5,outstanding
"46,119","105,483.491369327",0.3332491636,0.1530264318,37,38,top_5,outstanding
"28,813","87,779.6296158339",0.3092197751,0.0938833579,25,18,top_5,outstanding
"31,928","85,840.3342308209",0.3400760162,0.1851851791,26,34,top_5,outstanding
"52,366","170,063.0119371738",0.3339237143,0.088888891,57,43,top_5,outstanding
"55,719","13,365.6020107988",0.2929522752,0.1868420988,17,7,top_5,outstanding
"30,092","49,235.3637062664",0.2733816675,0.0894736871,13,9,top_5,outstanding
"40,702","32,865.1978830966",0.3223226279,0.1469696909,29,23,top_5,outstanding
"45,351",21.2641708866,0.2576001562,0.2142857164,5,2,top_5,outstanding
"34,252","66,917.5339781636",0.3610313227,0.2728372514,13,49,top_5,outstanding
"34,368","103,952.5126107805",0.3323051744,0.2658569515,8,35,top_5,outstanding
"30,833","27,400.1465614018",0.2872299908,0.0758582503,39,7,top_5,outstanding
"36,936","31,693.0481508876",0.3085690905,0.1141649038,32,14,top_5,outstanding
"30,628","126,979.2975623928",0.3493944007,0.1691125035,12,48,top_5,outstanding
"38,244","51,308.0191877729",0.3083528037,0.1306306273,26,14,top_5,outstanding
"29,638","59,011.7518658263",0.3215177538,0.2166666687,10,20,top_5,outstanding
"35,104","69,586.8410100404",0.3374456661,0.2429951727,18,33,top_5,outstanding
"38,496","16,971.948883744",0.3290531696,0.213371262,25,17,top_5,outstanding
"38,107","72,732.4310171747",0.3355794292,0.260504216,8,32,top_5,outstanding
"33,515","44,715.7183555076",0.330061273,0.2896825373,6,26,top_5,outstanding
"36,476","5,428.6005147747",0.2787222809,0.1909090877,10,2,top_5,outstanding
"28,838","39,598.9146356847",0.3067046247,0.2251462042,6,15,top_5,outstanding
"31,836","13,589.8374475117",0.3280104387,0.2222222239,7,32,top_5,outstanding
"30,337","23,501.6327434758",0.3189150003,0.2526315749,3,19,top_5,outstanding
"31,795","28,885.7002056816",0.3169238158,0.2391304374,13,15,top_5,outstanding
"36,750","44,369.0587988746",0.3362848771,0.2314102501,7,36,top_5,outstanding
"45,485","33,348.9794618887",0.3337337211,0.2534690201,29,22,top_5,outstanding
"53,409",1,1,0,1,1,top_5,outstanding
"50,084","3,124.3691059535",0.252053094,0.125,16,4,top_5,outstanding
"35,985","8,185.9470784706",0.2959744337,0.1299999952,19,9,top_5,outstanding
"54,419","6,489.205566899",0.2770256087,0.1727272719,8,4,top_5,outstanding
"39,416","31,475.3294102519",0.3423698035,0.3413793147,6,28,top_5,outstanding
"40,677","10,814.3181744456",0.2974252071,0.0868421048,13,9,top_5,outstanding
"35,781","23,268.6607975341",0.297928777,0.1241830066,12,9,top_5,outstanding
"41,332","10,716.9225869289",0.2622193523,0,1,3,top_5,outstanding
"30,022","8,455.2537961235",0.2705098642,0.027777778,7,2,top_5,outstanding
"55,184",0,0,0,5,0,top_5,outstanding
"41,091","116,804.8876832775",0.3508340533,0.1709292382,19,57,top_5,outstanding
"30,638","4,382.0927848079",0.3263073309,0.4184782505,5,22,top_5,outstanding
"32,942","17,016.9009140092",0.3195327159,0.2931034565,13,18,top_5,outstanding
"50,855","7,280.578134699",0.2836951849,0.1538461596,10,7,top_5,outstanding
"33,534","3,658.1129738346",0.3177631975,0.3631578982,4,18,top_5,outstanding
"38,769","38,803.4219913291",0.3277050096,0.1782810688,18,28,top_5,outstanding
"36,987","1,468.9867656223",0.3203276699,0.4175824225,5,11,top_5,outstanding
"31,272","68,611.8974450703",0.3180886961,0.3055555522,11,23,top_5,outstanding
"37,343",563.5019117172,0.2717631918,0.1095238104,11,7,top_5,outstanding
"38,612",327.7083223582,0.2513450459,0.2361111045,8,2,top_5,outstanding
"34,293","11,032.0287515263",0.2888013567,0.1978022009,11,5,top_5,outstanding
"53,195","17,807.9277497403",0.2783401877,0.0785714313,15,7,top_5_10,outstanding
"31,047","5,299.1206874937",0.2685420694,0.095238097,4,3,top_5_10,outstanding
"55,886","1,326.2304717068",0.2743335239,0.2142857164,4,4,top_5_10,outstanding
"44,263","42,825.7323836273",0.3195714026,0.1448863596,9,25,top_5_10,outstanding
"44,182","31,850.5493644052",0.2791349408,0.1952380985,10,6,top_5_10,outstanding
"29,864",489.8032748407,0.265343051,0.2111111134,4,7,top_5_10,outstanding
"29,821","5,321.8910833348",0.2748854644,0.1666666716,2,2,top_5_10,outstanding
"28,830","1,121.3443434614",0.2812466702,0.6428571343,6,5,top_5_10,outstanding
"36,040",0,0,0.0791666657,16,0,top_5_10,outstanding
"33,153","7,997.3711065467",0.3015882084,0.3397435844,9,10,top_5_10,outstanding
"30,418","6,499.7813913132",0.3184917044,0.2916666567,3,14,top_5_10,outstanding
"29,042",19.4355148787,0.2509149674,0.349999994,3,3,top_5_10,outstanding
"29,868","12,545.60077239",0.2889752573,0.2333333343,2,6,top_5_10,outstanding
"35,463","26,561.735279758",0.309945984,0.2078947425,12,12,top_5_10,outstanding
"35,590",131.2326278774,0.3108768624,0.6666666865,2,5,top_5_10,outstanding
"43,906","12,417.5275049839",0.3063486537,0.3496732116,8,11,top_5_10,outstanding
"31,796","17,442.2777471044",0.3340927789,0.372307688,4,25,top_5_10,outstanding
"50,679","24,545.5935648367",0.3060467273,0.1984127015,19,13,top_5_10,outstanding
"42,057","13,679.3294740982",0.3101462899,0.279411763,7,13,top_5_10,outstanding
"32,681","12,016.5074684246",0.2981643604,0.347222209,4,7,top_5_10,outstanding
"37,600",20.3213924225,0.3028338687,0.5333333611,2,5,top_5_10,outstanding
"43,370","3,284.7818627507",0.2957920099,0.0862068981,24,8,top_5_10,outstanding
"34,736",0,0.292942743,1,0,2,top_5_10,outstanding
"49,626",0,0.2922702643,0.0636363626,0,11,top_5_10,outstanding
"30,376",0,0.2636150352,0,0,2,top_5_10,outstanding
"43,026","15,325.7925451763",0.3190692052,0.3976190388,7,15,top_5_10,outstanding
"28,930",75.47288478,0.284123312,0.1000000015,1,10,top_5_10,outstanding
"29,853","5,495.1558209715",0.2787369977,0.0535714291,7,1,top_5_10,outstanding
"35,958","24,647.3245722111",0.3213416119,0.385281384,13,14,top_5_10,outstanding
"54,264",0,0,0,1,0,top_5_10,outstanding
"32,933","1,573.6188218522",0.3135356655,0.5272727013,3,9,top_5_10,outstanding
"33,184","22,149.1486385861",0.2819677385,0.1333333403,3,10,top_5_10,outstanding
"36,032","10,503.2347016366",0.3281735671,0.4673202634,5,15,top_5_10,outstanding
"33,288","2,748.9477173784",0.2942258388,0.2628205121,3,12,top_5_10,outstanding
"30,334","12,853.0908863905",0.3094010081,0.2545454502,3,11,top_5_10,outstanding
"31,873",355.038408579,0.3070078511,0.5416666865,4,8,top_5_10,outstanding
"36,547",0,0.277252678,0.5,0,2,top_5_10,outstanding
"39,056","1,035.8880471073",0.2873394296,0.5333333611,3,5,top_5_10,outstanding
"34,730","9,133.1361378856",0.2937183553,0.2361111045,3,8,top_5_10,outstanding
"29,449","12,482.6168045777",0.2833905948,0.2222222239,5,8,top_5_10,outstanding
"30,323",0,0.2817885919,0.1363636404,1,11,top_5_10,outstanding
"40,751",212.5224810301,0.2974084507,0.4583333433,4,6,top_5_10,outstanding
"30,665","3,957.4491748963",0.2963399573,0.3076923192,6,9,top_5_10,outstanding
"29,047",0,0.2824064171,0.2666666806,0,6,top_5_10,outstanding
"33,089",0,0.2935876759,1,1,2,top_5_10,outstanding
"34,738","16,776.3733445007",0.3116844778,0.3380952477,4,13,top_5_10,outstanding
"29,818","4,060.6670354839",0.2864973407,0.2142857164,2,6,top_5_10,outstanding
"30,966","13,230.7364013985",0.2508195942,0.190476194,12,4,top_5_10,outstanding
"32,673",0,0,0.5,2,0,top_5_10,outstanding
"39,259","3,709.8625672227",0.3200557779,0.4595588148,3,16,top_5_10,outstanding
"33,070",0,0.3127962085,0.2857142985,0,7,top_5_10,outstanding
"34,115","5,556.2421469049",0.2861867071,0.113846153,25,3,top_5_10,outstanding
"39,248","20,943.3888888889",0.2765756798,0.2666666806,2,6,top_5_10,outstanding
"34,574","11,001.7481134613",0.3131822496,0.3333333433,1,10,top_5_10,outstanding
"37,637",652.2180393007,0.2606656133,0,2,3,top_5_10,outstanding
"32,148","1,087.4603457075",0.3012783929,0.3333333433,3,9,top_5_10,outstanding
"52,363","1,817.3436787258",0.3034954582,0.1838235259,4,16,top_5_10,outstanding
"53,243",59.5062018082,0.2845822102,0.4777777791,2,9,top_5_10,outstanding
"29,958","6,537.8862549791",0.3086232096,0.3727272749,4,10,top_5_10,outstanding
"38,444","10,550.2836618167",0.2971907898,0.3571428657,3,7,top_5_10,outstanding
"29,229","10,629.2845322107",0.2918832246,0.3888888955,3,9,top_5_10,outstanding
"36,214","5,280",0.3038324318,0.1607142836,1,7,top_5_10,outstanding
"30,886",186.7806896693,0.301398801,0.3333333433,1,3,top_10_15,outstanding
"39,826","27,881.5874203283",0.3185878093,0.4631578922,6,16,top_10_15,outstanding
"29,053",25.3881538454,0.2710098054,0.5,2,4,top_10_15,outstanding
"29,490",194.080068441,0.2860626422,0,2,1,top_10_15,outstanding
"29,546",0,0.2503555513,0,0,4,top_10_15,outstanding
"37,472",0,0.3037152059,0.4444444478,0,9,top_10_15,outstanding
"41,056",0,0.3121342869,0.5,1,12,top_10_15,outstanding
"37,984",98.363179847,0.3031172857,0.5,2,7,top_10_15,outstanding
"50,158",178.848491174,0.2842297959,0,1,2,top_10_15,outstanding
"37,740",0,1,0.5,2,2,top_10_15,outstanding
"30,783",843.9192462423,0.3126073311,0.4181818068,3,10,top_10_15,outstanding
"31,155","1,798.3960752191",0.2927410858,0.5,3,6,top_10_15,outstanding
"31,385",0,0.3104969127,0.6999999881,0,6,top_10_15,outstanding
"30,673",93.76011356,0.3070257066,0.3928571343,2,8,top_10_15,outstanding
"31,037",0,0.3155693631,0.2977941036,1,17,top_10_15,outstanding
"28,806",2.8056616121,0.2140366526,0.1666666716,2,2,top_10_15,outstanding
"32,755","12,088.5878503136",0.3204054382,0.3236842155,2,18,top_10_15,outstanding
"41,879",150.3551399453,0.2759107302,0,3,2,top_10_15,outstanding
"30,289","10,546.0434611321",0.2914481312,0.349999994,1,5,top_10_15,outstanding
"30,640",0,0.2774129144,0.5,0,3,top_10_15,outstanding
"47,161","44,599.5540025235",0.3026081972,0.227272734,5,9,top_10_15,outstanding
"38,475","7,415.1765864772",0.2726052156,0.2380952388,4,4,top_10_15,outstanding
"29,005",6.2745453211,0.2590538816,0.6666666865,1,3,top_10_15,outstanding
"47,213","6,600.4883839483",0.3154843722,0.1710526347,9,13,top_10_15,outstanding
"38,494","4,485.3890643148",0.3119054653,0.375,3,16,top_10_15,outstanding
"31,790",0,0.313564856,0.2619047761,0,15,top_10_15,outstanding
"36,860",21.4697079742,0.241767804,0,6,1,top_10_15,outstanding
"45,802",0,0.2937576499,0.3888888955,1,10,top_10_15,outstanding
"33,576",86.7242575235,0.2438123384,0,1,1,top_10_15,outstanding
"31,342",552.6509602318,0.2947021716,0.3333333433,6,4,top_10_15,outstanding
"30,481",0,0.2460040076,0,1,1,top_10_15,outstanding
"54,223",0,0,0,1,0,top_10_15,outstanding
"29,350","8,214.5496415432",0.2972744678,0.5476190448,4,5,top_10_15,outstanding
"43,981",11.4446523816,0.2782814971,0.3000000119,2,4,top_10_15,outstanding
"31,451","10,473",1,0.3333333433,4,2,top_10_15,outstanding
"29,552",0,0.2414376515,0.3333333433,1,3,top_10_15,outstanding
"36,108",0,0.2830795625,0.25,0,4,top_10_15,outstanding
"38,682",99.9948395925,0.2707414624,0,1,2,top_10_15,outstanding
"32,522",73.3863549606,0.269515495,0.8333333135,3,1,top_10_15,outstanding
"46,209","2,787.0944947326",0.301398801,0.3888888955,6,8,top_10_15,outstanding
"31,679",0,0.2937903405,0.6666666865,0,3,top_10_15,outstanding
"30,637",0,0.2831554674,0.25,1,5,top_10_15,outstanding
"30,923",321.8296937327,0.2860626422,0.3333333433,4,2,top_10_15,outstanding
"31,712",0,0.303030303,0.4305555522,1,9,top_10_15,outstanding
"39,662","10,852.3449445991",0.2661591207,0.4166666567,3,3,top_10_15,outstanding
"43,093",166.1719822931,0.2822541838,0.1666666716,1,3,top_10_15,outstanding
"28,882",0,0.2228224173,0.5,0,2,top_10_15,outstanding
"31,852",0,0.279631395,0.75,0,4,top_10_15,outstanding
"36,734","1,987.0354350807",0.3096914232,0.2418300658,7,12,top_10_15,outstanding
"41,532",0,0,0,1,0,top_10_15,outstanding
"31,187",0,0.2739676281,0,0,4,top_10_15,outstanding
"30,138",52.4006050771,0.2919800885,0.6666666865,1,3,top_10_15,outstanding
"29,014",18.6514722205,0.2631080542,0.4166666567,4,2,top_10_15,outstanding
"29,267",105.2901510648,0.2943735014,0.4499999881,2,4,top_10_15,outstanding
"31,568",0,0.2936335835,0.4499999881,0,5,top_10_15,outstanding
"42,010",149.3966181576,0.3019504662,0.7380952239,3,7,top_10_15,outstanding
"33,788",485.8736578654,0.3093828752,0.4777777791,4,7,top_10_15,outstanding
"33,871",530.8771201082,0.3059580387,0.4761904776,2,6,top_10_15,outstanding
"34,610",0,0.2631683859,0,0,2,top_10_15,outstanding
"29,543","2,546.9335407277",0.2649302419,0,2,2,top_10_15,outstanding
"28,983",0,0.2348545503,0,0,1,top_10_15,outstanding
"36,663",0,0.2759954018,0.190476194,1,7,top_10_15,outstanding
"30,763","2,166.197792507",0.2782081686,0.5,1,2,top_10_15,outstanding
"41,358","10,867.5750543704",0.3082267764,0.2727272809,3,11,top_10_15,outstanding
"31,900",37.3264146731,0.3099277872,0.7361111045,4,6,top_10_15,outstanding
"43,941",67.1874247118,0.2840615583,0.4333333373,2,5,top_10_15,outstanding
"29,970","11,367.6791746441",0.2871674917,0.1666666716,1,4,top_10_15,outstanding
"46,239",0,0.3152835821,0.4454545379,1,11,top_10_15,outstanding
"30,369",0,0.2877937088,0.6333333254,3,4,top_10_15,outstanding
"32,531",0,0,0,1,0,top_10_15,outstanding
"45,162",0,0,0.1000000015,5,0,top_10_15,outstanding
"33,894",0,0.2977619933,0.1060606092,0,12,top_10_15,outstanding
"33,899","1,811.0444352248",0.3249415241,0.4785714149,5,17,top_10_15,outstanding
"34,953",191.179321328,0.294324264,0.3000000119,1,5,top_10_15,outstanding
"41,602","1,758.3770406768",0.3262669963,0.5588235259,4,16,top_10_15,outstanding
"30,948",0,0.2702426042,0.3333333433,0,3,top_10_15,outstanding
"49,600",915.1919319284,0.3022270567,0.380952388,2,7,top_10_15,outstanding
"29,498",61.3774872393,0.2892285777,0.3571428657,4,5,top_10_15,outstanding
"34,778",0,0.2427126437,1,2,2,top_10_15,outstanding
"29,628",4.9879487179,0.2357959621,0,1,2,top_10_15,outstanding
"36,170",0,0.269897255,0.3333333433,0,3,top_10_15,outstanding
"29,723",204.8456747596,0.2886592301,0.347222209,2,9,top_10_15,outstanding
"43,723",24.7391368663,0.2881235673,0.4464285672,3,6,top_10_15,outstanding
"29,849",0,0,0,4,0,ordinary,ordinary
"42,941",0,0.2795721699,0.1666666716,0,3,ordinary,ordinary
"31,308",0,0.2890068981,0.8333333135,2,3,ordinary,ordinary
"29,719",0,0,0,2,0,ordinary,ordinary
"29,759",0,0.2694427434,0.6666666865,1,3,ordinary,ordinary
"32,773","12,371.5448775189",0.2536029977,0.1272727251,10,3,ordinary,ordinary
"39,465",0,0.2907328892,0.6000000238,1,5,ordinary,ordinary
"51,794",0,0.2816300405,0.6000000238,1,5,ordinary,ordinary
"46,011","34,180.7162383523",0.3200169738,0.2843137383,5,16,ordinary,ordinary
"32,628",26.4397878694,0.2535048973,0,1,1,ordinary,ordinary
"48,874",18.0596691554,0.2711072309,0.4499999881,3,3,ordinary,ordinary
"37,198",0,0.2259210132,0,0,1,ordinary,ordinary
"39,384",397.9155620397,0.3071507535,0.3111111224,3,8,ordinary,ordinary
"28,833",307.2496680408,0.2348414075,0.5,3,1,ordinary,ordinary
"31,678",0,0.2937183553,0.8333333135,2,3,ordinary,ordinary
"29,547",0,0.2428269266,0,0,2,ordinary,ordinary
"35,140",0,0.3039373705,0.5,1,5,ordinary,ordinary
"36,635",0,0.2712796014,0.4166666567,1,4,ordinary,ordinary
"30,832",0,0.2504863582,0,1,1,ordinary,ordinary
"41,451",0,0,0,2,0,ordinary,ordinary
"47,609",0,0.2719311801,0.5833333135,2,3,ordinary,ordinary
"37,447",0,0.2826249866,0.3333333433,0,3,ordinary,ordinary
"43,726","3,924.6967188067",0.3166006957,0.4356725216,5,17,ordinary,ordinary
"41,923","5,280",0.2787309296,0,1,1,ordinary,ordinary
"29,989",0,0.2527283171,0.5,1,2,ordinary,ordinary
"38,505","10,473",1,0.5,3,2,ordinary,ordinary
"34,441",0,0.2875503758,0.400000006,1,6,ordinary,ordinary
"34,632","5,280",0.2705846185,0,1,3,ordinary,ordinary
"36,396",0,0.2921485088,0.6666666865,1,3,ordinary,ordinary
"40,084",0,0,0,1,0,ordinary,ordinary
"30,513",0,0.3025614578,0.3333333433,1,9,ordinary,ordinary
"32,437",467.5916498007,0.2939473245,0.400000006,2,5,ordinary,ordinary
"39,277",40.6123774447,0.2719311801,0.0833333358,2,2,ordinary,ordinary
"51,328",0,0.2631736378,0,1,1,ordinary,ordinary
"41,833",0,0.2908930637,0.5500000119,1,5,ordinary,ordinary
"44,346",0,0.2714557515,0.6666666865,2,2,ordinary,ordinary
"33,979",0,0.2615156018,0,0,1,ordinary,ordinary
"32,259",170.4310774499,0.2770837707,0.5,2,4,ordinary,ordinary
"35,909",0,0.2817119377,0,1,1,ordinary,ordinary
"35,977",834.4304976267,0.2906138178,0.375,2,8,ordinary,ordinary
"35,004",356.9106863964,0.3164678377,0.3712121248,2,12,ordinary,ordinary
"41,714",0,0.2803440586,0.4499999881,1,5,ordinary,ordinary
"41,744",0,0.2807530713,0.6999999881,2,4,ordinary,ordinary
"31,176",0,0.2650898865,0,1,1,ordinary,ordinary
"38,402",0,0.2740294789,0.3333333433,0,3,ordinary,ordinary
"38,559",0,0.285637003,0.6666666865,1,3,ordinary,ordinary
"44,067",30.921116777,0.2466130991,0.0833333358,3,2,ordinary,ordinary
"45,315",0,0.2726709358,0,0,2,ordinary,ordinary
"43,483","2,416.1200278652",0.2879349842,0.4305555522,4,7,ordinary,ordinary
"47,656",0,0.2714792534,0,0,1,ordinary,ordinary
"35,533",0,0.2510579621,0,0,1,ordinary,ordinary
"36,285",0,0.292926491,1,0,2,ordinary,ordinary
"32,574",0,0.2901577183,0.3333333433,0,3,ordinary,ordinary
"33,035",320.1507005882,0.2954278359,0.3214285672,4,5,ordinary,ordinary
"29,674",0,0.2513450459,1,1,2,ordinary,ordinary
"33,523",873.1603760232,0.3021924552,0.200000003,1,5,ordinary,ordinary
"29,145","10,472",0.2579021936,0.400000006,2,4,ordinary,ordinary
"35,727",75.7383251885,0.2953121504,0.4761904776,2,6,ordinary,ordinary
"45,085",367.4957970792,0.2792826156,0.0227272734,11,2,ordinary,ordinary
"49,316",19.0485257991,0.2787075656,0.6666666865,1,3,ordinary,ordinary
"38,394",0,0.2918739635,0.3666666746,0,6,ordinary,ordinary
"31,896",106.383844705,0.2702605847,0.1666666716,1,3,ordinary,ordinary
"43,916",0,0.3014731072,0.5952380896,1,7,ordinary,ordinary
"30,079",86.38836226,0.2847664257,0,1,1,ordinary,ordinary
"37,008",0,0.2854208336,0.5,0,2,ordinary,ordinary
"49,893",426.5871761399,0.2908059274,0.5952380896,2,5,ordinary,ordinary
"33,031","10,471",0.2563367971,0,1,2,ordinary,ordinary
"52,238",0,0.2734334542,0,0,2,ordinary,ordinary
"29,895",0,0.2540293481,0.6666666865,1,3,ordinary,ordinary
"37,790",0,0.2608824547,0,0,1,ordinary,ordinary
"40,355",0,0.3085013146,0.696428597,0,8,ordinary,ordinary
"42,687",0,0.2991840435,0.5,1,7,ordinary,ordinary
"29,438",0,1,0,0,1,ordinary,ordinary
"40,816",0,0.2915516289,0.8333333135,0,3,ordinary,ordinary
"45,304","12,223.079855435",0.2894823426,0.0877192989,16,5,ordinary,ordinary
"29,134",0,0.2561490322,0,0,1,ordinary,ordinary
"40,733",12.6361979032,0.2727742469,0.5,2,4,ordinary,ordinary
"43,065","5,362.7243877309",0.2787690034,0.3000000119,3,3,ordinary,ordinary
"31,869",0,0.2982882323,0.3666666746,1,6,ordinary,ordinary
"29,179",0,0.2854825629,0.3333333433,1,4,ordinary,ordinary
"35,184",0,0.3009631276,0.3666666746,1,6,ordinary,ordinary
"29,015",0,0,0,1,0,ordinary,ordinary
"32,726",0,0.296645879,0.4166666567,0,4,ordinary,ordinary
"39,716",0,0.2978111249,0.6428571343,2,6,ordinary,ordinary
"40,490","24,433.7467757436",0.3092922428,0.2099567056,8,17,ordinary,ordinary
"52,491",0,0.2607042323,1,1,2,ordinary,ordinary
"39,864",0,0.2651831014,0,1,1,ordinary,ordinary
"33,671",199.0832117274,0.2873237903,0,2,1,ordinary,ordinary
"31,352",0,0.2704405738,0,1,1,ordinary,ordinary
"34,432","11,456.3666563238",0.3032165422,0.4107142985,3,8,ordinary,ordinary
"29,159",0,0.2464180707,0,0,2,ordinary,ordinary
"31,915",0,0.2638972206,0,1,1,ordinary,ordinary
"30,663",0,0.2860626422,0,1,1,ordinary,ordinary
"32,557",0,0.2974419653,0.6999999881,2,4,ordinary,ordinary
"32,824",192.6925744925,0.2952956313,0.347222209,2,8,ordinary,ordinary
"36,911",0,1,0,0,1,ordinary,ordinary
"36,918","10,472",0.3075623398,0.4761904776,2,6,ordinary,ordinary
"31,210",0,0.2915355309,0.1590909064,1,12,ordinary,ordinary
"51,432",1.9599184543,0.2309677984,0,3,1,ordinary,ordinary
"41,286",0,0.2701181767,0,0,1,ordinary,ordinary
"33,131",0,0,0,1,0,ordinary,ordinary
"45,851",0,0.2696589052,0.25,1,4,ordinary,ordinary
"39,542",0,0.2808361257,0.6666666865,1,3,ordinary,ordinary
"29,985",0,0.294265173,0.3095238209,0,7,ordinary,ordinary
"33,574",62.6659005587,0.2278573895,0.25,7,2,ordinary,ordinary
"44,587",0,0.2410738745,0,0,1,ordinary,ordinary
"39,581",0,0.2658074909,0.5,1,2,ordinary,ordinary
"43,372",670.2426642145,0.2772438422,0.6000000238,4,4,ordinary,ordinary
"48,683",0,0.2648076634,0.5,0,2,ordinary,ordinary
"40,197",0,0.2712979139,0.5,1,3,ordinary,ordinary
"40,269",0,0.2658074909,0.5,1,2,ordinary,ordinary
"29,392",41.1167559001,0.2362546414,0,1,2,ordinary,ordinary
"31,195",0,0.2832769998,0.5,1,3,ordinary,ordinary
"38,619",0,0.2535048973,0.3333333433,1,3,ordinary,ordinary
"33,767",155.2869663455,0.2675756501,0.400000006,3,3,ordinary,ordinary
"31,287",0,0.2399454669,0.5,1,2,ordinary,ordinary
"33,991",0,0.2812100554,0.3333333433,1,3,ordinary,ordinary
"31,434",0,0.2967459113,0.4166666567,0,4,ordinary,ordinary
"29,128",0,0.2492564793,0,0,2,ordinary,ordinary
"31,610",0,0,0,1,0,ordinary,ordinary
"30,477",0,0.2871750245,0.5,0,2,ordinary,ordinary
"32,206",0,0.2929752525,0,0,2,ordinary,ordinary
"32,223",0,0.2805163072,0.3333333433,1,6,ordinary,ordinary
"32,349",0,0.2914068105,0.3333333433,1,6,ordinary,ordinary
