"id_user" ;"diff_min" ;"class" ;"class2"
7,137 ;46,173.2023833333 ;top_5 ;outstanding
18,726 ;47.36195 ;top_5 ;outstanding
6,830 ;5.5696166667 ;top_5 ;outstanding
12,963 ;14.3988833333 ;top_5 ;outstanding
10,606 ;10.5407166667 ;top_5 ;outstanding
9,409 ;17.8508833333 ;top_5 ;outstanding
9,640 ;7.2059333333 ;top_5 ;outstanding
23,045 ;36.3263333333 ;top_5 ;outstanding
7,837 ;10.20155 ;top_5 ;outstanding
7,200 ;58,392.6962166667 ;top_5 ;outstanding
6,883 ;32,063.0822166667 ;top_5 ;outstanding
17,896 ;1,216.4899333333 ;top_5 ;outstanding
11,278 ;23.49445 ;top_5 ;outstanding
7,238 ;56,072.2665666667 ;top_5 ;outstanding
7,333 ;44.50795 ;top_5 ;outstanding
14,687 ;27.44845 ;top_5 ;outstanding
10,353 ;0 ;top_5 ;outstanding
7,325 ;27.4998833333 ;top_5 ;outstanding
6,807 ;85,100.3573833333 ;top_5 ;outstanding
17,320 ;16.6247166667 ;top_5 ;outstanding
7,591 ;1.6679333333 ;top_5 ;outstanding
23,713 ;0.0117166667 ;top_5 ;outstanding
7,588 ;61.31795 ;top_5 ;outstanding
26,371 ;5.0961666667 ;top_5 ;outstanding
8,535 ;13,713.1515 ;top_5 ;outstanding
21,615 ;124,717.1266166667 ;top_5 ;outstanding
6,785 ;16.01545 ;top_5 ;outstanding
9,488 ;136.2642166667 ;top_5 ;outstanding
9,213 ;11.0967166667 ;top_5 ;outstanding
8,816 ;8,447.3054 ;top_5 ;outstanding
25,517 ;7.36645 ;top_5 ;outstanding
8,326 ;8.1151666667 ;top_5 ;outstanding
16,242 ;7,160.8457166667 ;top_5 ;outstanding
6,733 ;120.8586666667 ;top_5 ;outstanding
7,813 ;38,771.276 ;top_5 ;outstanding
15,999 ;228,385.1002833334 ;top_5 ;outstanding
14,860 ;5,766.9992333333 ;top_5 ;outstanding
25,774 ;1,669.7483333333 ;top_5 ;outstanding
7,217 ;26.7657666667 ;top_5 ;outstanding
6,981 ;4.2492333333 ;top_5 ;outstanding
7,446 ;1.1159333333 ;top_5 ;outstanding
8,408 ;1,382.3816666667 ;top_5 ;outstanding
13,270 ;1.7861166667 ;top_5 ;outstanding
7,719 ;2.8205666667 ;top_5 ;outstanding
20,608 ;1,922.1149 ;top_5 ;outstanding
21,560 ;476.44555 ;top_5 ;outstanding
7,495 ;12.5107333333 ;top_5 ;outstanding
7,184 ;8.5523333333 ;top_5 ;outstanding
7,211 ;1,253.4431666667 ;top_5 ;outstanding
7,071 ;9.6702833333 ;top_5 ;outstanding
7,021 ;42.66295 ;top_5 ;outstanding
26,953 ;3.2926666667 ;top_5 ;outstanding
10,972 ;3.5531666667 ;top_5 ;outstanding
23,775 ;136,977.0049 ;top_5 ;outstanding
9,273 ;17.5626666667 ;top_5 ;outstanding
14,852 ;32,154.075 ;top_5 ;outstanding
6,841 ;57.01055 ;top_5 ;outstanding
15,028 ;9.4041666667 ;top_5 ;outstanding
15,822 ;15.9371166667 ;top_5 ;outstanding
13,497 ;14.7809 ;top_5 ;outstanding
10,350 ;1,428.0015 ;top_5 ;outstanding
20,074 ;1,305.4211666667 ;top_5 ;outstanding
9,857 ;23.5235 ;top_5 ;outstanding
8,337 ;34,251.8245 ;top_5 ;outstanding
12,799 ;0.2342166667 ;top_5 ;outstanding
22,929 ;28.571 ;top_5 ;outstanding
6,721 ;19.49255 ;top_5 ;outstanding
14,777 ;24,779.3988833333 ;top_5 ;outstanding
8,129 ;3.3283333333 ;top_5 ;outstanding
21,626 ;0.3172166667 ;top_5 ;outstanding
7,942 ;2.9128333333 ;top_5 ;outstanding
8,796 ;0.2641 ;top_5 ;outstanding
11,868 ;187,607.8666666667 ;top_5 ;outstanding
7,392 ;8.1113333333 ;top_5 ;outstanding
18,643 ;18,330.8787833333 ;top_5 ;outstanding
14,448 ;57,577.1733333333 ;top_5 ;outstanding
10,782 ;14.053 ;top_5 ;outstanding
11,108 ;424.78395 ;top_5 ;outstanding
14,577 ;19.6381666667 ;top_5 ;outstanding
9,316 ;72,056.8295 ;top_5 ;outstanding
10,371 ;66.39195 ;top_5 ;outstanding
7,129 ;15.9891666667 ;top_5 ;outstanding
8,398 ;0.5778333333 ;top_5 ;outstanding
10,635 ;0 ;top_5 ;outstanding
6,774 ;3.3493333333 ;top_5 ;outstanding
9,449 ;21.1077833333 ;top_5 ;outstanding
13,129 ;55,863.4455 ;top_5 ;outstanding
10,888 ;34.9585 ;top_5 ;outstanding
7,835 ;440,111.381 ;top_5 ;outstanding
7,454 ;2.4702666667 ;top_5 ;outstanding
12,596 ;7,570.6531166667 ;top_5 ;outstanding
8,603 ;189,117.5843333333 ;top_5 ;outstanding
19,731 ;996.9415 ;top_5 ;outstanding
14,641 ;34.0858333333 ;top_5 ;outstanding
21,592 ;24.7152166667 ;top_5 ;outstanding
11,518 ;0.6292333333 ;top_5 ;outstanding
8,925 ;5.7778333333 ;top_5 ;outstanding
18,293 ;29,506.99695 ;top_5 ;outstanding
10,073 ;567,990.36745 ;top_5 ;outstanding
10,737 ;8.6032166667 ;top_5 ;outstanding
28,397 ;1,721.5066666667 ;top_5 ;outstanding
13,991 ;42.571 ;top_5 ;outstanding
10,682 ;110,757.5827166667 ;top_5 ;outstanding
24,909 ;12.0542666667 ;top_5 ;outstanding
12,615 ;2,296.4581666667 ;top_5 ;outstanding
25,065 ;12.0288833333 ;top_5 ;outstanding
6,846 ;7,451.89955 ;top_5 ;outstanding
8,216 ;46.74355 ;top_5 ;outstanding
13,002 ;7.4682833333 ;top_5 ;outstanding
17,652 ;6.9801666667 ;top_5 ;outstanding
7,419 ;9.0172166667 ;top_5 ;outstanding
14,805 ;38.8843833333 ;top_5 ;outstanding
8,968 ;34.52645 ;top_5 ;outstanding
23,261 ;8,673.42 ;top_5 ;outstanding
7,902 ;24.2632833333 ;top_5 ;outstanding
18,008 ;5.2342166667 ;top_5 ;outstanding
10,611 ;4,057.1205 ;top_5 ;outstanding
18,475 ;2,481.5177666667 ;top_5 ;outstanding
8,269 ;1,613.0078333333 ;top_5 ;outstanding
18,422 ;13.9135 ;top_5 ;outstanding
8,806 ;8,675.0171166667 ;top_5 ;outstanding
18,871 ;7.6228833333 ;top_5 ;outstanding
7,573 ;97.8318333333 ;top_5 ;outstanding
10,792 ;978,572.0562833332 ;top_5 ;outstanding
17,414 ;5.2544333333 ;top_5 ;outstanding
9,032 ;0.9904333333 ;top_5 ;outstanding
14,646 ;131,867.5739333333 ;top_5 ;outstanding
7,274 ;321,405.2843833333 ;top_5 ;outstanding
14,286 ;7.1412333333 ;top_5 ;outstanding
9,239 ;206.63155 ;top_5 ;outstanding
21,612 ;49.61655 ;top_5 ;outstanding
14,011 ;8,742.7648333333 ;top_5 ;outstanding
7,403 ;43,572.00245 ;top_5 ;outstanding
6,864 ;15.9213333333 ;top_5 ;outstanding
23,950 ;8.8932166667 ;top_5 ;outstanding
12,605 ;4.0451166667 ;top_5 ;outstanding
11,809 ;10.74895 ;top_5 ;outstanding
6,739 ;1,132.8643333333 ;top_5 ;outstanding
19,724 ;73.4111666667 ;top_5 ;outstanding
8,808 ;4,664.8618833333 ;top_5 ;outstanding
9,327 ;3,162.6111 ;top_5 ;outstanding
7,386 ;0.474 ;top_5 ;outstanding
13,345 ;5.4946666667 ;top_5 ;outstanding
10,965 ;35,140.3648833333 ;top_5 ;outstanding
7,067 ;3.3491 ;top_5 ;outstanding
7,487 ;7.6208333333 ;top_5 ;outstanding
7,555 ;6.6168833333 ;top_5 ;outstanding
12,699 ;98.85395 ;top_5 ;outstanding
17,732 ;8.7432333333 ;top_5 ;outstanding
9,995 ;12.5258333333 ;top_5 ;outstanding
21,524 ;0.41305 ;top_5 ;outstanding
14,327 ;7.94055 ;top_5 ;outstanding
19,773 ;0.0213333333 ;top_5 ;outstanding
26,162 ;31.7761 ;top_5 ;outstanding
12,537 ;139,769.3929 ;top_5 ;outstanding
26,185 ;0.6801166667 ;top_5 ;outstanding
15,408 ;709.1283333333 ;top_5 ;outstanding
6,968 ;156,143.4311666666 ;top_5 ;outstanding
12,821 ;351,212.7237333333 ;top_5 ;outstanding
7,263 ;8.1128833333 ;top_5 ;outstanding
8,231 ;42,500.2296166667 ;top_5 ;outstanding
7,318 ;1.7511666667 ;top_5 ;outstanding
8,586 ;10.0183333333 ;top_5 ;outstanding
19,754 ;27.6025 ;top_5 ;outstanding
7,777 ;191,515.6203333334 ;top_5 ;outstanding
6,791 ;19,957.3798333333 ;top_5 ;outstanding
17,107 ;11.2093833333 ;top_5 ;outstanding
8,512 ;13.7976 ;top_5 ;outstanding
15,005 ;0 ;top_5 ;outstanding
6,894 ;10,136.5313833333 ;top_5 ;outstanding
17,875 ;2.2167166667 ;top_5 ;outstanding
20,284 ;211,795.3782833334 ;top_5 ;outstanding
9,194 ;602,432.2787833333 ;top_5 ;outstanding
12,184 ;3.4255 ;top_5 ;outstanding
8,507 ;26.2308833333 ;top_5 ;outstanding
18,374 ;95.2638333333 ;top_5 ;outstanding
14,331 ;5.4652166667 ;top_5 ;outstanding
28,134 ;1,467.0189 ;top_5 ;outstanding
7,313 ;0.5671 ;top_5 ;outstanding
12,136 ;295,453.81595 ;top_5 ;outstanding
14,377 ;26.1757666667 ;top_5_10 ;outstanding
7,790 ;63.4295 ;top_5_10 ;outstanding
7,270 ;31.5547333333 ;top_5_10 ;outstanding
7,882 ;149.1821666667 ;top_5_10 ;outstanding
11,315 ;7.6797833333 ;top_5_10 ;outstanding
6,734 ;13.5276166667 ;top_5_10 ;outstanding
9,496 ;382,300.9407166667 ;top_5_10 ;outstanding
17,585 ;11.9977333333 ;top_5_10 ;outstanding
11,391 ;14.53895 ;top_5_10 ;outstanding
9,145 ;653,755.8153333333 ;top_5_10 ;outstanding
12,096 ;6.2613333333 ;top_5_10 ;outstanding
12,253 ;13.6472833333 ;top_5_10 ;outstanding
14,575 ;281.72505 ;top_5_10 ;outstanding
21,677 ;17,717.6985666667 ;top_5_10 ;outstanding
8,971 ;396,204.7069333334 ;top_5_10 ;outstanding
6,819 ;2,201.2015 ;top_5_10 ;outstanding
22,084 ;1,198.1146666667 ;top_5_10 ;outstanding
9,208 ;9,004.8597166667 ;top_5_10 ;outstanding
11,923 ;4.66595 ;top_5_10 ;outstanding
17,932 ;45.4933333333 ;top_5_10 ;outstanding
7,863 ;1,245.8586 ;top_5_10 ;outstanding
10,728 ;128,446.8165 ;top_5_10 ;outstanding
22,686 ;288,309.62695 ;top_5_10 ;outstanding
11,581 ;790.2274 ;top_5_10 ;outstanding
23,082 ;14,399.2970666667 ;top_5_10 ;outstanding
16,588 ;944.5597833333 ;top_5_10 ;outstanding
6,723 ;1,027.128 ;top_5_10 ;outstanding
18,454 ;13.49005 ;top_5_10 ;outstanding
8,131 ;42.1267833333 ;top_5_10 ;outstanding
10,999 ;0.3246166667 ;top_5_10 ;outstanding
8,724 ;14.0416166667 ;top_5_10 ;outstanding
16,826 ;24.1047166667 ;top_5_10 ;outstanding
7,860 ;10.0776166667 ;top_5_10 ;outstanding
11,787 ;387,510.1043833334 ;top_5_10 ;outstanding
8,201 ;23.6189 ;top_5_10 ;outstanding
8,931 ;0.7935666667 ;top_5_10 ;outstanding
16,683 ;255,559.44305 ;top_5_10 ;outstanding
7,794 ;1.0657666667 ;top_5_10 ;outstanding
7,005 ;7.9782166667 ;top_5_10 ;outstanding
12,147 ;3,467.8847666667 ;top_5_10 ;outstanding
6,799 ;28,291.67205 ;top_5_10 ;outstanding
9,730 ;21.9716666667 ;top_5_10 ;outstanding
10,127 ;161,818.0359 ;top_5_10 ;outstanding
24,704 ;1,630.2549 ;top_5_10 ;outstanding
10,434 ;21,570.7591 ;top_5_10 ;outstanding
12,903 ;9,436.2895 ;top_5_10 ;outstanding
7,221 ;5,324.3986 ;top_5_10 ;outstanding
20,883 ;7,462.2687166667 ;top_5_10 ;outstanding
15,791 ;157,789.4946166667 ;top_5_10 ;outstanding
7,570 ;2.9890666667 ;top_5_10 ;outstanding
6,849 ;3.8755 ;top_5_10 ;outstanding
8,022 ;3.8452166667 ;top_5_10 ;outstanding
14,403 ;387,634.167 ;top_5_10 ;outstanding
17,188 ;26.8815 ;top_5_10 ;outstanding
14,130 ;0.7168333333 ;top_5_10 ;outstanding
21,680 ;12.9012833333 ;top_5_10 ;outstanding
7,733 ;3.5048833333 ;top_5_10 ;outstanding
13,456 ;125,263.89345 ;top_5_10 ;outstanding
22,278 ;97.30955 ;top_5_10 ;outstanding
11,026 ;13.1257833333 ;top_5_10 ;outstanding
20,349 ;7.3575 ;top_5_10 ;outstanding
11,835 ;24.9183833333 ;top_5_10 ;outstanding
8,355 ;53.44995 ;top_5_10 ;outstanding
21,570 ;70,939.01855 ;top_5_10 ;outstanding
15,666 ;155.4075 ;top_5_10 ;outstanding
9,393 ;14.7406666667 ;top_5_10 ;outstanding
11,853 ;72,145.7868333333 ;top_5_10 ;outstanding
7,807 ;0.3028833333 ;top_5_10 ;outstanding
7,848 ;61.4772833333 ;top_5_10 ;outstanding
11,608 ;22,467.37255 ;top_5_10 ;outstanding
18,878 ;3,106.6245666667 ;top_5_10 ;outstanding
11,025 ;212,144.4601666667 ;top_5_10 ;outstanding
22,761 ;259.0572666667 ;top_5_10 ;outstanding
14,986 ;449,331.6451166666 ;top_5_10 ;outstanding
7,763 ;10.4350666667 ;top_5_10 ;outstanding
12,539 ;19.5625 ;top_5_10 ;outstanding
8,336 ;84.0868833333 ;top_5_10 ;outstanding
14,213 ;13.87995 ;top_5_10 ;outstanding
11,958 ;93,638.952 ;top_5_10 ;outstanding
16,536 ;10.24645 ;top_5_10 ;outstanding
24,407 ;33.85505 ;top_5_10 ;outstanding
8,962 ;14,476.1178333333 ;top_5_10 ;outstanding
13,490 ;8.0162666667 ;top_5_10 ;outstanding
7,240 ;28.3878833333 ;top_5_10 ;outstanding
9,103 ;6.94805 ;top_5_10 ;outstanding
13,774 ;5.79 ;top_5_10 ;outstanding
